WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,UBW,UBL
29,Birmingham,DFS Classic,6/10/2008,3,Outdoor,Grass,2nd Round,3,Mattek B.,Rezai A.,81,59,410,497,6,1,6,4,,,2,0,Completed,1.8,1.9,1.8,1.95,1.83,1.83,1.813,2.13,1.73,2.06
29,Birmingham,DFS Classic,6/10/2008,3,Outdoor,Grass,2nd Round,3,Krajicek M.,Poutchek T.,53,157,527,203,6,2,6,1,,,2,0,Completed,1.8,1.9,1.8,1.95,1.83,1.83,1.794,2.16,1.9,1.86
29,Birmingham,DFS Classic,6/11/2008,3,Outdoor,Grass,2nd Round,3,Wickmayer Y.,Dellacqua C.,85,41,383,643,6,2,3,6,6,3,2,1,Completed,2.25,1.57,2.3,1.6,2.1,1.66,2.17,1.787,2.22,1.63
29,Birmingham,DFS Classic,6/11/2008,3,Outdoor,Grass,2nd Round,3,Nakamura A.,Cirstea S.,78,66,427,461,6,4,4,6,6,4,2,1,Completed,2.25,1.57,2.1,1.7,2.25,1.57,2.37,1.68,2.15,1.67
29,Birmingham,DFS Classic,6/11/2008,3,Outdoor,Grass,2nd Round,3,Shvedova Y.,O'Brien K.,129,104,271,318,7,5,1,6,7,5,2,1,Completed,1.4,2.75,1.45,2.6,1.44,2.62,1.424,3.16,1.28,2.95
29,Birmingham,DFS Classic,6/11/2008,3,Outdoor,Grass,2nd Round,3,Czink M.,Govortsova O.,124,36,284,779,6,3,7,6,,,2,0,Completed,2.75,1.4,2.45,1.5,2.62,1.44,2.75,1.541,2.52,1.5
29,Birmingham,DFS Classic,6/11/2008,3,Outdoor,Grass,2nd Round,3,Rao S.,Cavaday N.,160,196,199,146,4,6,6,3,6,1,2,1,Completed,2.37,1.53,2.25,1.6,2.37,1.53,2.63,1.578,2.28,1.6
29,Birmingham,DFS Classic,6/11/2008,3,Outdoor,Grass,2nd Round,3,Erakovic M.,Mirza S.,64,33,476,857,6,3,6,0,,,2,0,Completed,1.53,2.37,1.6,2.25,1.8,1.9,1.658,2.42,1.57,2.33
29,Birmingham,DFS Classic,6/11/2008,3,Outdoor,Grass,2nd Round,3,Bondarenko A.,Ruano Pascual V.,29,80,988,415,7,6,3,6,7,5,2,1,Completed,1.25,3.75,1.3,3.45,1.22,4,1.333,3.7,1.3,3.4
29,Birmingham,DFS Classic,6/11/2008,3,Outdoor,Grass,2nd Round,3,Cetkovska P.,Bartoli M.,52,10,530,2035,5,7,6,4,6,0,2,1,Completed,2.37,1.53,2.34,1.56,2.2,1.61,2.3,1.714,2.52,1.5
29,Birmingham,DFS Classic,6/11/2008,3,Outdoor,Grass,2nd Round,3,Pin C.,Domachowska M.,79,65,423,475,6,4,6,2,,,2,0,Completed,2.1,1.66,2.1,1.7,1.9,1.8,2.21,1.763,2.15,1.67
29,Birmingham,DFS Classic,6/11/2008,3,Outdoor,Grass,2nd Round,3,Bondarenko K.,Stosur S.,69,162,454,193,6,3,6,2,,,2,0,Completed,2.1,1.66,2.03,1.73,1.83,1.83,2.18,1.781,1.88,1.88
29,Birmingham,DFS Classic,6/11/2008,3,Outdoor,Grass,2nd Round,3,Vaidisova N.,Dechy N.,19,91,1187,358,6,1,6,3,,,2,0,Completed,1.4,2.75,1.44,2.67,1.57,2.25,1.455,3,1.57,2.33
29,Birmingham,DFS Classic,6/12/2008,3,Outdoor,Grass,3rd Round,3,Bondarenko A.,Rao S.,29,160,988,199,3,6,7,5,6,1,2,1,Completed,1.2,4.33,1.23,3.89,1.22,4,1.222,5.1,1.25,3.8
29,Birmingham,DFS Classic,6/12/2008,3,Outdoor,Grass,3rd Round,3,Wickmayer Y.,Krajicek M.,85,53,383,527,6,3,6,4,,,2,0,Completed,1.83,1.83,1.76,1.99,1.72,2,1.806,2.14,1.74,2.02
29,Birmingham,DFS Classic,6/12/2008,3,Outdoor,Grass,3rd Round,3,South M.,Nakamura A.,154,78,216,427,2,6,6,4,6,4,2,1,Completed,2.62,1.44,2.53,1.48,2.62,1.44,3,1.455,2.52,1.5
29,Birmingham,DFS Classic,6/12/2008,3,Outdoor,Grass,3rd Round,3,Erakovic M.,Shvedova Y.,64,129,476,271,6,3,7,5,,,2,0,Completed,1.33,3.25,1.35,3.1,1.36,3,1.329,3.74,1.4,2.85
29,Birmingham,DFS Classic,6/12/2008,3,Outdoor,Grass,3rd Round,3,Cetkovska P.,Pin C.,52,79,530,423,6,4,6,7,6,3,2,1,Completed,1.44,2.62,1.45,2.6,1.44,2.62,1.469,2.93,1.5,2.52
29,Birmingham,DFS Classic,6/12/2008,3,Outdoor,Grass,3rd Round,3,Mattek B.,Tanasugarn T.,81,89,410,365,6,4,6,2,,,2,0,Completed,2.25,1.57,2.67,1.44,2.2,1.61,2.45,1.645,2.15,1.67
29,Birmingham,DFS Classic,6/12/2008,3,Outdoor,Grass,3rd Round,3,Bondarenko K.,Czink M.,69,124,454,284,4,6,6,4,7,5,2,1,Completed,1.22,4,1.23,3.89,1.16,4.5,1.286,4.2,1.25,3.8
29,Birmingham,DFS Classic,6/12/2008,3,Outdoor,Grass,3rd Round,3,Vaidisova N.,Makarova E.,19,62,1187,482,6,7,6,2,6,4,2,1,Completed,1.3,3.4,1.3,3.35,1.28,3.5,1.366,3.53,1.35,3.1
29,Birmingham,DFS Classic,6/13/2008,3,Outdoor,Grass,Quarterfinals,3,Wickmayer Y.,South M.,85,154,383,216,6,4,6,3,,,2,0,Completed,1.28,3.5,1.32,3.22,1.4,2.75,1.328,3.75,1.33,3.2
29,Birmingham,DFS Classic,6/13/2008,3,Outdoor,Grass,Quarterfinals,3,Mattek B.,Vaidisova N.,81,19,410,1187,6,3,6,0,,,2,0,Completed,3.75,1.25,3.35,1.3,3,1.36,3.65,1.351,3.4,1.3
29,Birmingham,DFS Classic,6/13/2008,3,Outdoor,Grass,Quarterfinals,3,Bondarenko K.,Cetkovska P.,69,52,454,530,7,6,6,2,,,2,0,Completed,2,1.72,1.95,1.8,1.9,1.8,2.15,1.8,2.04,1.74
29,Birmingham,DFS Classic,6/13/2008,3,Outdoor,Grass,Quarterfinals,3,Erakovic M.,Bondarenko A.,64,29,476,988,6,4,7,5,,,2,0,Completed,1.72,2,1.8,1.95,1.8,1.9,1.909,2,1.77,2
29,Birmingham,DFS Classic,6/14/2008,3,Outdoor,Grass,Semifinals,3,Wickmayer Y.,Mattek B.,85,81,383,410,7,5,7,6,,,2,0,Completed,1.72,2,1.75,2.05,1.66,2.1,1.8,2.15,1.72,2.06
29,Birmingham,DFS Classic,6/14/2008,3,Outdoor,Grass,Semifinals,3,Bondarenko K.,Erakovic M.,69,64,454,476,6,3,6,2,,,2,0,Completed,2.25,1.57,2.3,1.6,2.25,1.57,2.35,1.69,2.12,1.68
29,Birmingham,DFS Classic,6/15/2008,3,Outdoor,Grass,The Final,3,Bondarenko K.,Wickmayer Y.,69,85,454,383,7,6,3,6,7,6,2,1,Completed,1.66,2.1,1.7,2.1,1.66,2.1,1.69,2.35,1.72,2.08
30,Eastbourne,International Women's Open,6/16/2008,2,Outdoor,Grass,1st Round,3,Stosur S.,O'Brien K.,157,106,207,321,6,4,6,3,,,2,0,Completed,1.28,3.5,1.25,3.75,1.3,3.4,1.333,3.7,1.38,2.95
30,Eastbourne,International Women's Open,6/16/2008,2,Outdoor,Grass,1st Round,3,Mauresmo A.,Cornet A.,30,17,987,1248,6,1,4,6,7,5,2,1,Completed,1.57,2.25,1.55,2.35,1.667,2.1,1.714,2.3,1.6,2.28
30,Eastbourne,International Women's Open,6/16/2008,2,Outdoor,Grass,1st Round,3,Li N.,Dellacqua C.,48,41,565,643,6,2,6,4,,,2,0,Completed,1.53,2.37,,,,,1.658,2.42,1.6,2.28
30,Eastbourne,International Women's Open,6/16/2008,2,Outdoor,Grass,1st Round,3,Petrova N.,Peer S.,22,25,1146,1077,6,2,6,2,,,2,0,Completed,1.28,3.5,1.35,3.1,1.333,3.25,1.351,3.65,1.33,3.2
30,Eastbourne,International Women's Open,6/16/2008,2,Outdoor,Grass,1st Round,3,Dulko G.,Garbin T.,42,79,642,428,3,6,6,4,6,2,2,1,Completed,1.33,3.25,,,1.364,3,1.435,3.1,1.33,3.2
30,Eastbourne,International Women's Open,6/16/2008,2,Outdoor,Grass,1st Round,3,Rezai A.,Azarenka V.,61,16,506,1386,6,2,,,,,1,0,Retired,6,1.11,5.5,1.13,5,1.143,5.93,1.184,6.75,1.1
30,Eastbourne,International Women's Open,6/17/2008,2,Outdoor,Grass,1st Round,3,Wozniacki C.,Pironkova T.,32,40,863,682,6,3,6,2,,,2,0,Completed,1.5,2.5,1.45,2.6,1.444,2.625,1.588,2.6,1.5,2.52
30,Eastbourne,International Women's Open,6/17/2008,2,Outdoor,Grass,1st Round,3,Kleybanova A.,South M.,47,139,577,244,6,4,6,4,,,2,0,Completed,1.3,3.4,1.4,2.85,1.4,2.75,1.377,3.45,1.37,3
30,Eastbourne,International Women's Open,6/17/2008,2,Outdoor,Grass,1st Round,3,Bammer S.,Kudryavtseva A.,27,162,1012,190,7,6,1,6,7,5,2,1,Completed,1.9,1.8,1.87,1.87,1.833,1.833,1.98,1.926,1.9,1.86
30,Eastbourne,International Women's Open,6/17/2008,2,Outdoor,Grass,1st Round,3,Govortsova O.,Vaidisova N.,36,18,779,1222,6,2,6,4,,,2,0,Completed,3.25,1.33,2.92,1.37,2.75,1.4,3.55,1.364,2.85,1.4
30,Eastbourne,International Women's Open,6/17/2008,2,Outdoor,Grass,1st Round,3,Razzano V.,Kanepi K.,28,35,1000,781,6,3,6,4,,,2,0,Completed,,,,,,,,,5,1.16
30,Eastbourne,International Women's Open,6/17/2008,2,Outdoor,Grass,1st Round,3,Makarova E.,Dushevina V.,62,60,493,506,6,3,6,0,,,2,0,Completed,1.57,2.25,1.6,2.3,1.667,2.1,1.633,2.48,1.57,2.34
30,Eastbourne,International Women's Open,6/17/2008,2,Outdoor,Grass,2nd Round,3,Petrova N.,Li N.,22,48,1146,565,6,2,6,7,6,3,2,1,Completed,1.53,2.37,,,1.571,2.25,1.699,2.33,1.6,2.28
30,Eastbourne,International Women's Open,6/18/2008,2,Outdoor,Grass,2nd Round,3,Bartoli M.,Bammer S.,11,27,2030,1012,6,3,6,0,,,2,0,Completed,1.5,2.5,1.53,2.4,1.533,2.375,1.538,2.76,1.52,2.45
30,Eastbourne,International Women's Open,6/18/2008,2,Outdoor,Grass,2nd Round,3,Wozniacki C.,Kuznetsova S.,32,4,863,3565,6,2,6,2,,,2,0,Completed,4,1.22,3.89,1.23,3.5,1.286,4.06,1.298,4.1,1.22
30,Eastbourne,International Women's Open,6/18/2008,2,Outdoor,Grass,2nd Round,3,Kleybanova A.,Rezai A.,47,61,577,506,6,3,5,7,6,3,2,1,Completed,1.44,2.62,,,1.444,2.625,1.455,3,1.57,2.34
30,Eastbourne,International Women's Open,6/18/2008,2,Outdoor,Grass,2nd Round,3,Stosur S.,Mauresmo A.,157,30,207,987,1,2,,,,,0,0,Retired,2.75,1.4,2.75,1.42,2.75,1.4,3.35,1.392,3,1.37
30,Eastbourne,International Women's Open,6/18/2008,2,Outdoor,Grass,2nd Round,3,Makarova E.,Zvonareva V.,62,13,493,1912,6,3,6,3,,,2,0,Completed,4.5,1.16,4.67,1.17,4,1.222,4.96,1.229,4.6,1.18
30,Eastbourne,International Women's Open,6/18/2008,2,Outdoor,Grass,2nd Round,3,Dulko G.,Govortsova O.,42,36,642,779,6,1,6,7,6,2,2,1,Completed,1.9,1.8,,,1.833,1.833,1.833,2.1,2.06,1.73
30,Eastbourne,International Women's Open,6/19/2008,2,Outdoor,Grass,2nd Round,3,Radwanska A.,Razzano V.,14,28,1776,1000,3,6,6,3,6,4,2,1,Completed,1.2,4.33,1.25,3.75,1.222,4,1.236,4.83,1.24,3.9
30,Eastbourne,International Women's Open,6/19/2008,2,Outdoor,Grass,Quarterfinals,3,Stosur S.,Wozniacki C.,157,32,207,863,7,6,6,4,,,2,0,Completed,5,1.14,4.67,1.17,4.333,1.2,5.75,1.19,5.2,1.15
30,Eastbourne,International Women's Open,6/19/2008,2,Outdoor,Grass,Quarterfinals,3,Petrova N.,Makarova E.,22,62,1146,493,6,4,6,3,,,2,0,Completed,1.5,2.5,1.5,2.45,1.444,2.625,1.585,2.61,1.47,2.6
30,Eastbourne,International Women's Open,6/19/2008,2,Outdoor,Grass,Quarterfinals,3,Bartoli M.,Kleybanova A.,11,47,2030,577,6,3,6,3,,,2,0,Completed,1.57,2.25,1.6,2.25,1.571,2.25,1.654,2.43,1.7,2.1
30,Eastbourne,International Women's Open,6/19/2008,2,Outdoor,Grass,Quarterfinals,3,Radwanska A.,Dulko G.,14,42,1776,642,7,5,7,5,,,2,0,Completed,1.33,3.25,,,1.364,3,1.455,3,,
30,Eastbourne,International Women's Open,6/20/2008,2,Outdoor,Grass,Semifinals,3,Petrova N.,Stosur S.,22,157,1146,207,6,3,6,3,,,2,0,Completed,1.3,3.4,1.3,3.35,1.286,3.5,1.364,3.55,1.28,3.55
30,Eastbourne,International Women's Open,6/20/2008,2,Outdoor,Grass,Semifinals,3,Radwanska A.,Bartoli M.,14,11,1776,2030,7,5,6,3,,,2,0,Completed,1.61,2.2,1.7,2.1,1.727,2,1.87,2.05,1.73,2.06
30,Eastbourne,International Women's Open,6/21/2008,2,Outdoor,Grass,The Final,3,Radwanska A.,Petrova N.,14,22,1776,1146,6,4,6,7,6,4,2,1,Completed,1.66,2.2,1.7,2.1,1.667,2.1,1.769,2.2,1.67,2.15
31,'s-Hertogenbosch,Ordina Open,6/15/2008,3,Outdoor,Grass,1st Round,3,Koryttseva M.,Rus A.,71,280,456,89,6,4,6,4,,,2,0,Completed,1.66,2.1,1.55,2.35,1.53,2.37,1.775,2.19,1.65,2.18
31,'s-Hertogenbosch,Ordina Open,6/15/2008,3,Outdoor,Grass,1st Round,3,Pin C.,Vesnina E.,80,44,428,613,6,2,6,3,,,2,0,Completed,2.1,1.66,2.25,1.6,2.1,1.667,2.12,1.82,2.03,1.75
31,'s-Hertogenbosch,Ordina Open,6/16/2008,3,Outdoor,Grass,1st Round,3,Errani S.,Keothavong A.,57,93,516,348,7,6,6,2,,,2,0,Completed,2.62,1.44,2.6,1.45,2.625,1.444,2.69,1.559,2.8,1.41
31,'s-Hertogenbosch,Ordina Open,6/16/2008,3,Outdoor,Grass,1st Round,3,Kerber A.,Zakopalova K.,125,58,278,512,6,4,3,6,6,4,2,1,Completed,1.61,2.2,1.7,2.1,1.727,2,1.69,2.35,1.67,2.15
31,'s-Hertogenbosch,Ordina Open,6/16/2008,3,Outdoor,Grass,1st Round,3,Bondarenko A.,Benesova I.,29,50,988,554,6,4,4,6,6,4,2,1,Completed,1.53,2.37,1.63,2.2,1.533,2.375,1.61,2.54,1.5,2.52
31,'s-Hertogenbosch,Ordina Open,6/16/2008,3,Outdoor,Grass,1st Round,3,Mirza S.,Pennetta F.,33,23,848,1122,6,4,6,3,,,2,0,Completed,3.5,1.28,3.35,1.3,3.25,1.333,3.61,1.356,3.1,1.35
31,'s-Hertogenbosch,Ordina Open,6/16/2008,3,Outdoor,Grass,1st Round,3,Krajicek M.,Sugiyama A.,51,38,546,722,6,1,5,7,7,6,2,1,Completed,1.8,1.9,1.87,1.87,1.833,1.833,1.826,2.11,2.04,1.74
31,'s-Hertogenbosch,Ordina Open,6/16/2008,3,Outdoor,Grass,1st Round,3,Erakovic M.,Gordon A.,54,358,534,59,6,1,6,1,,,2,0,Completed,1.07,7.5,,,1.125,5.5,1.111,8.75,,
31,'s-Hertogenbosch,Ordina Open,6/16/2008,3,Outdoor,Grass,1st Round,3,Srebotnik K.,Medina G. A.,24,34,1110,798,6,2,4,6,6,3,2,1,Completed,1.3,3.4,1.4,2.85,1.4,2.75,1.4,3.3,1.47,2.6
31,'s-Hertogenbosch,Ordina Open,6/16/2008,3,Outdoor,Grass,1st Round,3,Harkleroad A.,Schiavone F.,76,20,437,1201,6,3,6,4,,,2,0,Completed,3.25,1.33,2.85,1.4,3.25,1.333,3.32,1.397,3.1,1.35
31,'s-Hertogenbosch,Ordina Open,6/16/2008,3,Outdoor,Grass,1st Round,3,Safina D.,Parmentier P.,9,56,2222,521,6,4,6,1,,,2,0,Completed,1.05,9,1.05,8.5,1.063,8,1.087,10.5,1.09,7.2
31,'s-Hertogenbosch,Ordina Open,6/17/2008,3,Outdoor,Grass,1st Round,3,Chan Y.J.,Arvidsson S.,74,59,443,507,7,5,7,5,,,2,0,Completed,,,,,,,,,,
31,'s-Hertogenbosch,Ordina Open,6/17/2008,3,Outdoor,Grass,1st Round,3,Cirstea S.,Kirilenko M.,68,19,459,1208,7,5,6,4,,,2,0,Completed,3.4,1.3,3.34,1.3,3.25,1.333,3.62,1.355,2.85,1.4
31,'s-Hertogenbosch,Ordina Open,6/17/2008,3,Outdoor,Grass,1st Round,3,Tanasugarn T.,Bondarenko K.,85,45,380,593,6,3,6,3,,,2,0,Completed,3,1.36,2.85,1.4,2.75,1.4,2.75,1.532,2.7,1.44
31,'s-Hertogenbosch,Ordina Open,6/17/2008,3,Outdoor,Grass,2nd Round,3,Bondarenko A.,Erakovic M.,29,54,988,534,3,6,6,4,6,3,2,1,Completed,2.2,1.61,2.15,1.65,2.1,1.667,2.3,1.714,2.15,1.67
31,'s-Hertogenbosch,Ordina Open,6/17/2008,3,Outdoor,Grass,2nd Round,3,Chakvetadze A.,Kerber A.,8,125,2541,278,6,3,3,6,7,6,2,1,Completed,1.11,6,1.15,5.2,1.167,4.5,1.158,6.71,1.2,4.3
31,'s-Hertogenbosch,Ordina Open,6/17/2008,3,Outdoor,Grass,2nd Round,3,Safina D.,Pin C.,9,80,2222,428,6,1,6,4,,,2,0,Completed,1.06,8,1.1,6.25,1.111,6,1.111,8.75,1.1,6.75
31,'s-Hertogenbosch,Ordina Open,6/18/2008,3,Outdoor,Grass,2nd Round,3,Krajicek M.,Mirza S.,51,33,546,848,6,2,6,2,,,2,0,Completed,1.66,2.1,1.85,1.9,1.727,2,1.806,2.14,1.72,2.08
31,'s-Hertogenbosch,Ordina Open,6/18/2008,3,Outdoor,Grass,2nd Round,3,Srebotnik K.,Chan Y.J.,24,74,1110,443,6,4,6,3,,,2,0,Completed,1.2,4.33,1.2,4.25,1.25,3.75,1.225,5.05,1.25,3.8
31,'s-Hertogenbosch,Ordina Open,6/18/2008,3,Outdoor,Grass,2nd Round,3,Tanasugarn T.,Harkleroad A.,85,76,380,437,4,6,6,4,7,5,2,1,Completed,2,1.72,1.95,1.8,1.909,1.8,1.893,2.02,1.96,1.8
31,'s-Hertogenbosch,Ordina Open,6/18/2008,3,Outdoor,Grass,2nd Round,3,Cirstea S.,Koryttseva M.,68,71,459,456,7,6,6,4,,,2,0,Completed,1.4,2.75,1.4,2.85,1.444,2.625,1.467,2.94,1.44,2.7
31,'s-Hertogenbosch,Ordina Open,6/18/2008,3,Outdoor,Grass,2nd Round,3,Dementieva E.,Errani S.,5,57,2750,516,6,3,7,5,,,2,0,Completed,1.11,6,1.1,6.75,1.1,6.5,1.096,9.43,1.12,5.85
31,'s-Hertogenbosch,Ordina Open,6/18/2008,3,Outdoor,Grass,Quarterfinals,3,Safina D.,Srebotnik K.,9,24,2222,1110,,,,,,,,,Walkover,,,,,,,,,,
31,'s-Hertogenbosch,Ordina Open,6/19/2008,3,Outdoor,Grass,Quarterfinals,3,Dementieva E.,Cirstea S.,5,68,2750,459,6,2,6,4,,,2,0,Completed,1.08,7,1.1,6.75,1.1,6.5,1.105,8.5,1.08,7.5
31,'s-Hertogenbosch,Ordina Open,6/19/2008,3,Outdoor,Grass,Quarterfinals,3,Tanasugarn T.,Krajicek M.,85,51,380,546,3,6,6,3,6,4,2,1,Completed,2.75,1.4,2.85,1.4,2.75,1.4,3.3,1.4,2.95,1.38
31,'s-Hertogenbosch,Ordina Open,6/19/2008,3,Outdoor,Grass,Quarterfinals,3,Bondarenko A.,Chakvetadze A.,29,8,988,2541,6,2,3,6,6,2,2,1,Completed,2.5,1.5,2.45,1.5,2.5,1.5,2.82,1.508,2.52,1.5
31,'s-Hertogenbosch,Ordina Open,6/20/2008,3,Outdoor,Grass,Semifinals,3,Tanasugarn T.,Bondarenko A.,85,29,380,988,6,2,6,4,,,2,0,Completed,3.4,1.3,3.46,1.28,3.25,1.33,3.34,1.394,3.1,1.35
31,'s-Hertogenbosch,Ordina Open,6/20/2008,3,Outdoor,Grass,Semifinals,3,Safina D.,Dementieva E.,9,5,2222,2750,6,3,6,2,,,2,0,Completed,1.72,2,1.76,1.99,1.727,2,1.926,1.98,1.67,2.15
31,'s-Hertogenbosch,Ordina Open,6/21/2008,3,Outdoor,Grass,The Final,3,Tanasugarn T.,Safina D.,85,9,380,2222,7,5,6,3,,,2,0,Completed,7,1.08,5.5,1.13,7.8,1.133,5.5,1.125,5.85,1.12
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Vesnina E.,Llagostera Vives N.,46,88,594,375,6,7,6,4,6,4,2,1,Completed,1.5,2.5,1.45,2.6,1.5,2.5,1.599,2.57,1.47,2.6
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Zheng J.,Cibulkova D.,133,31,262,902,6,4,6,3,,,2,0,Completed,2.2,1.61,2.25,1.6,2.2,1.615,2.22,1.758,2.28,1.6
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Rodina E.,Razzano V.,108,28,315,1015,0,6,6,2,6,4,2,1,Completed,3.5,1.28,3.46,1.28,3.25,1.333,3.65,1.351,3.2,1.33
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Radwanska U.,Zakopalova K.,190,61,155,512,6,1,6,4,,,2,0,Completed,2.62,1.44,2.55,1.5,2.625,1.444,2.98,1.459,2.6,1.47
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Stosur S.,Olaru I.,98,140,331,241,6,2,6,2,,,2,0,Completed,1.12,5.5,1.17,4.67,1.167,4.5,1.174,6.26,1.16,5
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Baltacha E.,Kerber A.,158,131,193,267,6,3,2,6,7,5,2,1,Completed,2.62,1.44,2.65,1.45,2.625,1.444,2.66,1.568,2.85,1.4
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Vaidisova N.,Ondraskova Z.,22,184,1153,164,6,2,6,2,,,2,0,Completed,1.2,4.33,1.2,4.25,1.222,4,1.238,4.81,1.2,4.3
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Dechy N.,Yuan M.,97,112,333,304,6,7,6,3,6,0,2,1,Completed,1.16,4.5,1.21,4.06,1.2,4.333,1.207,5.42,1.2,4.3
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Williams S.,Kanepi K.,6,36,2676,790,7,5,6,3,,,2,0,Completed,1.04,10,1.04,9.25,1.04,9,1.065,13.5,1.07,8
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Pavlyuchenkova A.,Cornet A.,137,17,250,1248,7,6,7,6,,,2,0,Completed,2.37,1.53,2.35,1.55,2.375,1.533,2.47,1.637,2.5,1.5
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Parmentier P.,Amanmuradova A.,59,58,521,526,7,5,6,4,,,2,0,Completed,2.75,1.4,2.85,1.4,2.625,1.444,2.73,1.546,2.52,1.5
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Li N.,Rodionova A.,45,75,600,452,3,6,6,0,6,1,2,1,Completed,1.12,5.5,1.15,5.2,1.143,5,1.145,7.2,1.15,5.15
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Ivanovic A.,De Los Rios R.,1,103,4188,323,6,1,6,2,,,2,0,Completed,1.01,15,1.01,16,1.015,13,1.015,46,1.01,30
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Bondarenko K.,Fujiwara R.,47,198,591,146,1,6,6,4,6,3,2,1,Completed,1.16,4.5,1.17,4.67,1.167,4.5,1.185,5.9,1.18,4.6
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Dushevina V.,Kirilenko M.,63,19,497,1208,6,3,6,3,,,2,0,Completed,2.87,1.38,2.85,1.4,2.75,1.4,3.01,1.452,2.95,1.38
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Mattek B.,Bremond S.,69,111,474,306,5,7,6,0,6,1,2,1,Completed,1.36,3,1.4,2.85,1.444,2.625,1.427,3.14,1.47,2.6
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Kuznetsova S.,Johansson M.,4,124,3565,279,6,7,7,5,6,3,2,1,Completed,1.05,9,1.05,8.5,1.063,8,1.067,13,1.07,7.5
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Dellacqua C.,Schnyder P.,43,13,643,1940,6,4,3,6,6,1,2,1,Completed,2.1,1.66,2.1,1.7,2,1.727,2.18,1.781,2.04,1.74
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Chakvetadze A.,Dubois S.,8,100,2436,329,2,6,6,1,7,6,2,1,Completed,1.05,9,1.04,9.25,1.071,7.5,1.08,11,1.07,8
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Gallovits E.,Meusburger Y.,84,85,388,385,6,1,6,2,,,2,0,Completed,1.44,2.62,1.45,2.6,1.5,2.5,1.524,2.78,1.47,2.6
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Zahlavova Strycova B.,Pin C.,109,76,314,444,7,5,4,6,7,5,2,1,Completed,1.72,2,1.76,1.99,1.8,1.909,1.758,2.22,1.85,1.91
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Radwanska A.,Benesova I.,11,50,2011,557,6,3,6,0,,,2,0,Completed,1.14,5,1.15,4.9,1.167,4.5,1.16,6.65,1.17,4.8
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Bondarenko A.,South M.,27,150,1018,214,6,3,6,7,6,4,2,1,Completed,1.14,5,1.15,5.2,1.167,4.5,1.177,6.15,1.13,5.6
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Perebiynis T.,Kvitova P.,67,73,482,456,6,4,0,6,6,4,2,1,Completed,2.2,1.61,2.1,1.65,2,1.727,2.25,1.741,2.07,1.72
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Ruano Pascual V.,Sequera M.,81,159,424,192,6,1,6,4,,,2,0,Completed,1.36,3,1.4,2.8,1.364,3,1.463,2.96,1.37,3
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Szavay A.,Garbin T.,15,80,1645,428,6,1,6,3,,,2,0,Completed,1.25,3.75,1.23,3.89,1.25,3.75,1.313,3.89,1.25,3.8
32,London,Wimbledon,6/23/2008,Grand Slam,Outdoor,Grass,1st Round,3,Domachowska M.,Craybas J.,65,78,486,432,6,1,3,6,6,4,2,1,Completed,1.5,2.5,1.5,2.55,1.615,2.2,1.556,2.7,1.6,2.28
