WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,SJW,SJL,UBW,UBL
26,Paris,French Open,5/26/2009,Grand Slam,Outdoor,Clay,1st Round,3,Cirstea S.,Gullickson C.,41,136,1416,488,6,4,6,2,,,2,0,Completed,1.36,3,1.4,2.85,1.364,3,1.33,3,1.37,3
26,Paris,French Open,5/26/2009,Grand Slam,Outdoor,Clay,1st Round,3,Stosur S.,Schiavone F.,32,40,1648,1416,6,4,6,2,,,2,0,Completed,2.1,1.66,1.85,1.9,2,1.72,2.1,1.667,2.08,1.72
26,Paris,French Open,5/26/2009,Grand Slam,Outdoor,Clay,1st Round,3,Kutuzova V.,Ondraskova Z.,90,192,708,295,6,2,6,4,,,2,0,Completed,1.5,2.5,1.45,2.6,1.5,2.5,1.5,2.5,1.52,2.45
26,Paris,French Open,5/26/2009,Grand Slam,Outdoor,Clay,1st Round,3,Martinez-Sanchez M.J.,Peng S.,43,34,1387,1616,1,6,6,2,6,4,2,1,Completed,1.53,2.37,1.6,2.3,1.53,2.37,1.571,2.25,1.56,2.36
26,Paris,French Open,5/27/2009,Grand Slam,Outdoor,Clay,1st Round,3,Cornet A.,Ani M.,21,135,2040,498,6,4,7,5,,,2,0,Completed,1.14,5,1.14,5.2,1.2,4.333,1.1,6,1.2,4.35
26,Paris,French Open,5/27/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Safina D.,Diatchenko V.,1,153,9801,412,6,1,6,1,,,2,0,Completed,1,21,1.01,15.87,1.01,17,1.01,17,1.01,20
26,Paris,French Open,5/27/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Pavlyuchenkova A.,Coin J.,27,70,1730,902,6,2,7,6,,,2,0,Completed,1.28,3.5,1.3,3.35,1.25,3.75,1.2,4,1.32,3.25
26,Paris,French Open,5/27/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Li N.,Bacsinszky T.,25,127,1834,532,6,1,6,4,,,2,0,Completed,1.07,7.5,1.1,6.75,1.1,6.5,1.1,6,1.09,7
26,Paris,French Open,5/27/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Shvedova Y.,Rus A.,98,142,663,449,6,0,6,2,,,2,0,Completed,1.4,2.75,1.45,2.6,1.444,2.625,1.5,2.5,1.44,2.7
26,Paris,French Open,5/27/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Azarenka V.,Barrois K.,9,74,4526,849,7,6,7,5,,,2,0,Completed,1.04,10,1.02,11.5,1.04,9,1.05,8,1.03,12
26,Paris,French Open,5/27/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Szavay A.,Vesnina E.,31,49,1649,1303,6,2,6,0,,,2,0,Completed,1.72,2,1.7,2.1,1.615,2.2,1.62,2.2,1.67,2.15
26,Paris,French Open,5/27/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Rezai A.,Hercog P.,57,167,1045,369,3,6,6,4,6,2,2,1,Completed,1.44,2.62,1.48,2.53,1.444,2.625,1.4,2.75,1.5,2.52
26,Paris,French Open,5/27/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Suarez Navarro C.,Hradecka L.,22,67,1946,926,6,2,6,4,,,2,0,Completed,1.4,2.75,1.4,2.85,1.4,2.75,1.36,2.88,1.42,2.76
26,Paris,French Open,5/27/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Larcherde Brito M.,Zheng J.,132,15,509,2745,6,4,6,3,,,2,0,Completed,5.5,1.12,4.65,1.18,4.5,1.167,4.5,1.17,5.5,1.14
26,Paris,French Open,5/27/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Govortsova O.,Amanmuradova A.,78,131,802,510,6,3,6,7,7,5,2,1,Completed,1.4,2.75,1.4,2.8,1.444,2.625,1.444,2.625,1.47,2.6
26,Paris,French Open,5/27/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Benesova I.,Kudryavtseva A.,35,75,1592,848,6,1,6,2,,,2,0,Completed,1.4,2.75,1.48,2.53,1.4,2.75,1.4,2.75,1.44,2.7
26,Paris,French Open,5/27/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Ivanovic A.,Tanasugarn T.,8,52,4892,1239,6,1,6,2,,,2,0,Completed,1.06,8,1.07,7.19,1.08,7,1.071,7,1.06,9
26,Paris,French Open,5/27/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Sharapova M.,Petrova N.,102,11,640,3840,6,2,1,6,7,6,2,1,Completed,2.1,1.66,,,2.2,1.615,2.1,1.667,2.36,1.56
26,Paris,French Open,5/27/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Cibulkova D.,Flipkens K.,19,101,2345,642,6,1,6,0,,,2,0,Completed,1.1,6.5,1.1,6.75,1.11,6,1.1,6,1.1,6.5
26,Paris,French Open,5/27/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Dulko G.,Groenefeld A.L.,42,51,1389,1255,7,6,0,6,6,2,2,1,Completed,2,1.72,2.15,1.65,1.909,1.8,1.833,1.833,2.06,1.73
26,Paris,French Open,5/28/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Garbin T.,Bartoli M.,71,13,893,3189,6,3,7,5,,,2,0,Completed,4,1.22,3.9,1.25,4,1.222,3.75,1.222,4,1.23
26,Paris,French Open,5/28/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Wozniak A.,Martic P.,24,196,1854,290,6,3,6,3,,,2,0,Completed,1.4,2.75,1.48,2.54,1.4,2.75,1.5,2.5,1.37,3
26,Paris,French Open,5/28/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Dominguez Lino L.,Glatch A.,87,116,735,560,7,6,7,5,,,2,0,Completed,2,1.72,2.1,1.75,1.833,1.833,1.833,1.833,2.05,1.74
26,Paris,French Open,5/28/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Groth J.,Duque Marino M.,73,124,853,537,6,2,7,6,,,2,0,Completed,2.2,1.61,2.15,1.65,2.2,1.615,2.2,1.62,2.15,1.67
26,Paris,French Open,5/28/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Kuznetsova S.,Voskoboeva G.,7,81,5091,786,6,0,6,2,,,2,0,Completed,1.03,11,1.04,9.25,1.03,10,1.04,10,1.04,10
26,Paris,French Open,5/28/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Jankovic J.,Rybarikova M.,5,53,6720,1179,6,1,6,2,,,2,0,Completed,1.03,11,1.04,9.25,1.03,10,1.05,8,1.03,12
26,Paris,French Open,5/28/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Wozniacki C.,Craybas J.,10,97,4370,667,6,1,6,4,,,2,0,Completed,1.05,9,1.05,9,1.04,9,1.05,8,1.07,8
26,Paris,French Open,5/28/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Czink M.,Bammer S.,62,29,972,1689,4,6,6,3,7,6,2,1,Completed,1.83,1.83,1.9,1.85,1.909,1.8,2,1.73,1.92,1.84
26,Paris,French Open,5/28/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Williams V.,Safarova L.,3,46,7237,1324,6,7,6,2,7,5,2,1,Completed,1.2,4.33,,,1.222,4,1.2,4,1.24,3.9
26,Paris,French Open,5/28/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Martinez-Sanchez M.J.,Kutuzova V.,43,90,1387,708,3,6,6,3,6,3,2,1,Completed,1.44,2.62,1.45,2.6,1.4,2.75,1.444,2.625,1.42,2.8
26,Paris,French Open,5/28/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Cirstea S.,Cornet A.,41,21,1416,2040,6,3,6,2,,,2,0,Completed,2.37,1.53,2.45,1.5,2.375,1.533,2.25,1.62,2.35,1.57
26,Paris,French Open,5/28/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Razzano V.,Medina Garrigues A.,36,20,1563,2220,6,2,6,2,,,2,0,Completed,2.1,1.66,2.1,1.7,2.2,1.615,2.25,1.571,2.14,1.68
26,Paris,French Open,5/28/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Bondarenko K.,Rogowska O.,60,256,984,194,4,6,7,5,7,5,2,1,Completed,1.2,4.33,1.2,4.25,1.167,4.5,1.2,4,1.24,3.9
26,Paris,French Open,5/28/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Williams S.,Ruano Pascual V.,2,133,7838,498,6,2,6,0,,,2,0,Completed,1.08,7,1.15,5,1.083,7,1.1,6.5,1.1,6.75
26,Paris,French Open,5/28/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Stosur S.,Wickmayer Y.,32,63,1648,972,6,3,4,6,6,4,2,1,Completed,1.66,2.1,1.65,2.15,1.72,2,1.73,2,1.62,2.24
26,Paris,French Open,5/28/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Dementieva E.,Dokic J.,4,80,6931,795,2,6,4,3,,,0,1,Retired,1.16,4.5,1.17,4.67,1.14,5,1.167,4.5,1.18,4.6
26,Paris,French Open,5/28/2009,Grand Slam,Outdoor,Clay,2nd Round,3,Radwanska A.,Koryttseva M.,12,94,3411,694,6,1,6,4,,,2,0,Completed,1.1,6.5,1.1,6.25,1.11,6,1.1,6,1.11,6.2
26,Paris,French Open,5/29/2009,Grand Slam,Outdoor,Clay,3rd Round,3,Rezai A.,Larcherde Brito M.,57,132,1045,509,7,6,6,2,,,2,0,Completed,1.22,4,1.3,3.35,1.25,3.75,1.25,3.75,1.29,3.5
26,Paris,French Open,5/29/2009,Grand Slam,Outdoor,Clay,3rd Round,3,Ivanovic A.,Benesova I.,8,35,4892,1592,6,0,6,2,,,2,0,Completed,1.1,6.5,1.13,5.5,1.12,5.5,1.14,5.5,1.13,5.6
26,Paris,French Open,5/29/2009,Grand Slam,Outdoor,Clay,3rd Round,3,Cibulkova D.,Dulko G.,19,42,2345,1389,6,4,6,2,,,2,0,Completed,1.4,2.75,1.55,2.35,1.5,2.5,1.5,2.625,1.48,2.6
26,Paris,French Open,5/29/2009,Grand Slam,Outdoor,Clay,3rd Round,3,Szavay A.,Williams V.,31,3,1649,7237,6,0,6,4,,,2,0,Completed,3.5,1.28,3.1,1.35,3.5,1.286,3.75,1.25,3.3,1.32
26,Paris,French Open,5/29/2009,Grand Slam,Outdoor,Clay,3rd Round,3,Safina D.,Pavlyuchenkova A.,1,27,9801,1730,6,2,6,0,,,2,0,Completed,1.04,10,1.02,11.5,1.05,8.5,1.05,9,1.05,9.2
26,Paris,French Open,5/29/2009,Grand Slam,Outdoor,Clay,3rd Round,3,Li N.,Govortsova O.,25,78,1834,802,7,5,6,1,,,2,0,Completed,1.12,5.5,1.15,5.2,1.167,4.5,1.17,5,1.13,5.7
26,Paris,French Open,5/29/2009,Grand Slam,Outdoor,Clay,3rd Round,3,Sharapova M.,Shvedova Y.,102,98,640,663,1,6,6,3,6,4,2,1,Completed,1.28,3.5,1.35,3.1,1.3,3.4,1.364,3,1.35,3.1
26,Paris,French Open,5/30/2009,Grand Slam,Outdoor,Clay,3rd Round,3,Kuznetsova S.,Czink M.,7,62,5091,972,6,1,6,3,,,2,0,Completed,1.03,11,1.03,10.5,1.04,9,1.05,9,1.04,11
26,Paris,French Open,5/30/2009,Grand Slam,Outdoor,Clay,3rd Round,3,Stosur S.,Dementieva E.,32,4,1648,6931,6,3,4,6,6,1,2,1,Completed,4,1.22,3.46,1.28,3.75,1.25,3.75,1.25,3.55,1.28
26,Paris,French Open,5/30/2009,Grand Slam,Outdoor,Clay,3rd Round,3,Radwanska A.,Bondarenko K.,12,60,3411,984,6,2,6,4,,,2,0,Completed,1.16,4.5,1.2,4.25,1.2,4.333,1.18,4.5,1.21,4.25
26,Paris,French Open,5/30/2009,Grand Slam,Outdoor,Clay,3rd Round,3,Wozniak A.,Dominguez Lino L.,24,87,1854,735,6,2,3,6,6,3,2,1,Completed,1.53,2.37,1.5,2.45,1.57,2.25,1.57,2.38,1.53,2.45
26,Paris,French Open,5/30/2009,Grand Slam,Outdoor,Clay,3rd Round,3,Razzano V.,Garbin T.,36,71,1563,893,7,5,7,5,,,2,0,Completed,1.33,3.25,1.3,3.4,1.333,3.25,1.33,3.2,1.34,3.2
26,Paris,French Open,5/30/2009,Grand Slam,Outdoor,Clay,3rd Round,3,Azarenka V.,Suarez Navarro C.,9,22,4526,1946,5,7,7,5,6,2,2,1,Completed,1.44,2.62,1.48,2.55,1.364,3,1.444,2.625,1.52,2.45
26,Paris,French Open,5/30/2009,Grand Slam,Outdoor,Clay,3rd Round,3,Jankovic J.,Groth J.,5,73,6720,853,6,1,6,1,,,2,0,Completed,1.01,13,1.03,10.5,1.02,11,1.03,11,1.03,12
26,Paris,French Open,5/30/2009,Grand Slam,Outdoor,Clay,3rd Round,3,Williams S.,Martinez-Sanchez M.J.,2,43,7838,1387,4,6,6,3,6,4,2,1,Completed,1.16,4.5,1.23,4,1.167,4.5,1.22,4,1.23,4
26,Paris,French Open,5/30/2009,Grand Slam,Outdoor,Clay,3rd Round,3,Cirstea S.,Wozniacki C.,41,10,1416,4370,7,6,7,5,,,2,0,Completed,5,1.14,4.06,1.21,4.5,1.167,4.5,1.18,4.85,1.17
26,Paris,French Open,5/31/2009,Grand Slam,Outdoor,Clay,4th Round,3,Cibulkova D.,Szavay A.,19,31,2345,1649,6,2,6,4,,,2,0,Completed,2.5,1.5,2.35,1.55,2.2,1.615,2.25,1.615,2.28,1.61
26,Paris,French Open,5/31/2009,Grand Slam,Outdoor,Clay,4th Round,3,Safina D.,Rezai A.,1,57,9801,1045,6,1,6,0,,,2,0,Completed,1.03,11,1.02,11.5,1.04,9,1.05,9,1.04,10
26,Paris,French Open,5/31/2009,Grand Slam,Outdoor,Clay,4th Round,3,Azarenka V.,Ivanovic A.,9,8,4526,4892,6,2,6,3,,,2,0,Completed,2.25,1.57,2.4,1.55,2.25,1.57,2.25,1.615,2.15,1.67
26,Paris,French Open,5/31/2009,Grand Slam,Outdoor,Clay,4th Round,3,Sharapova M.,Li N.,102,25,640,1834,6,4,0,6,6,4,2,1,Completed,1.66,2.1,1.75,2,1.72,2,1.8,2,1.82,1.94
26,Paris,French Open,6/1/2009,Grand Slam,Outdoor,Clay,4th Round,3,Kuznetsova S.,Radwanska A.,7,12,5091,3411,6,4,1,6,6,1,2,1,Completed,1.22,4,1.32,3.2,1.25,3.75,1.25,3.75,1.28,3.55
26,Paris,French Open,6/1/2009,Grand Slam,Outdoor,Clay,4th Round,3,Williams S.,Wozniak A.,2,24,7838,1854,6,1,6,2,,,2,0,Completed,1.14,5,1.2,4.25,1.2,4.333,1.2,4.333,1.2,4.35
26,Paris,French Open,6/1/2009,Grand Slam,Outdoor,Clay,4th Round,3,Cirstea S.,Jankovic J.,41,5,1416,6720,3,6,6,0,7,6,2,1,Completed,5.5,1.12,5.5,1.13,5.5,1.12,5.5,1.143,5.7,1.13
26,Paris,French Open,6/1/2009,Grand Slam,Outdoor,Clay,4th Round,3,Stosur S.,Razzano V.,32,36,1648,1563,6,1,6,2,,,2,0,Completed,1.57,2.25,1.65,2.15,1.615,2.2,1.62,2.25,1.67,2.15
26,Paris,French Open,6/2/2009,Grand Slam,Outdoor,Clay,Quarterfinals,3,Safina D.,Azarenka V.,1,9,9801,4526,1,6,6,4,6,2,2,1,Completed,1.2,4.5,1.2,4.25,1.222,4,1.22,4,1.22,4.1
26,Paris,French Open,6/2/2009,Grand Slam,Outdoor,Clay,Quarterfinals,3,Cibulkova D.,Sharapova M.,19,102,2345,640,6,0,6,2,,,2,0,Completed,2.1,1.72,1.95,1.8,2.1,1.72,2.2,1.67,2.02,1.78
26,Paris,French Open,6/3/2009,Grand Slam,Outdoor,Clay,Quarterfinals,3,Kuznetsova S.,Williams S.,7,2,5091,7838,7,6,5,7,7,5,2,1,Completed,1.9,1.9,1.87,1.87,1.909,1.8,1.9,1.9,1.84,1.94
26,Paris,French Open,6/3/2009,Grand Slam,Outdoor,Clay,Quarterfinals,3,Stosur S.,Cirstea S.,32,41,1648,1416,6,1,6,3,,,2,0,Completed,1.61,2.25,1.6,2.25,1.571,2.25,1.615,2.25,1.65,2.2
26,Paris,French Open,6/4/2009,Grand Slam,Outdoor,Clay,Semifinals,3,Safina D.,Cibulkova D.,1,19,9801,2345,6,3,6,3,,,2,0,Completed,1.14,5.5,1.16,4.8,1.14,5.5,1.14,5.5,1.16,5.2
26,Paris,French Open,6/4/2009,Grand Slam,Outdoor,Clay,Semifinals,3,Kuznetsova S.,Stosur S.,7,32,5091,1648,6,4,6,7,6,3,2,1,Completed,1.3,3.5,1.28,3.46,1.286,3.5,1.25,3.75,1.31,3.4
26,Paris,French Open,6/6/2009,Grand Slam,Outdoor,Clay,The Final,3,Kuznetsova S.,Safina D.,7,1,5091,9801,6,4,6,2,,,2,0,Completed,2.87,1.4,2.65,1.48,2.75,1.4,2.75,1.444,2.64,1.48
27,Birmingham,AEGON Classic ,6/8/2009,International,Outdoor,Grass,1st Round,3,Cavaday N.,Ditty J.,297,120,155,554,6,2,7,6,,,2,0,Completed,1.44,2.62,1.55,2.35,1.53,2.37,1.53,2.38,1.45,2.68
27,Birmingham,AEGON Classic ,6/8/2009,International,Outdoor,Grass,1st Round,3,Sharapova M.,Dubois S.,73,103,860,622,6,4,6,2,,,2,0,Completed,1.05,9,1.06,7.79,1.083,7,1.1,6,1.09,7
27,Birmingham,AEGON Classic ,6/8/2009,International,Outdoor,Grass,1st Round,3,Groth J.,King V.,67,129,951,524,6,4,6,4,,,2,0,Completed,1.44,2.62,1.43,2.7,1.571,2.25,1.571,2.25,1.55,2.38
27,Birmingham,AEGON Classic ,6/8/2009,International,Outdoor,Grass,1st Round,3,South M.,O'Brien K.,122,109,546,602,6,4,1,6,7,6,2,1,Completed,1.61,2.2,1.65,2.15,1.615,2.2,1.67,2.1,1.63,2.22
27,Birmingham,AEGON Classic ,6/8/2009,International,Outdoor,Grass,1st Round,3,Glatch A.,Mattek-Sands B.,106,52,610,1180,7,6,6,3,,,2,0,Completed,2.62,1.44,2.55,1.47,2.5,1.5,2.5,1.5,2.7,1.45
27,Birmingham,AEGON Classic ,6/8/2009,International,Outdoor,Grass,1st Round,3,Radwanska U.,Kirilenko M.,77,51,817,1208,6,3,6,3,,,2,0,Completed,1.57,2.25,1.55,2.4,1.667,2.1,1.73,2,1.7,2.1
27,Birmingham,AEGON Classic ,6/8/2009,International,Outdoor,Grass,1st Round,3,Rybarikova M.,Amanmuradova A.,58,134,1097,490,6,4,6,4,,,2,0,Completed,1.33,3.25,1.42,2.75,1.4,2.75,1.444,2.625,1.4,2.85
27,Birmingham,AEGON Classic ,6/8/2009,International,Outdoor,Grass,1st Round,3,Tanasugarn T.,Coin J.,47,65,1319,972,7,6,6,1,,,2,0,Completed,1.36,3,1.4,2.85,1.4,2.75,1.4,2.75,1.36,3.05
27,Birmingham,AEGON Classic ,6/8/2009,International,Outdoor,Grass,1st Round,3,Baltacha E.,Stoop G.,108,187,602,314,6,3,6,4,,,2,0,Completed,1.28,3.5,1.32,3.22,1.3,3.4,1.333,3,1.3,3.4
27,Birmingham,AEGON Classic ,6/8/2009,International,Outdoor,Grass,1st Round,3,Govortsova O.,Chan Y.J.,85,110,782,597,7,6,6,2,,,2,0,Completed,1.4,2.75,1.45,2.6,1.4,2.75,1.364,2.875,1.42,2.8
27,Birmingham,AEGON Classic ,6/8/2009,International,Outdoor,Grass,1st Round,3,Vinci R.,Bremond S.,54,96,1154,698,6,3,6,2,,,2,0,Completed,1.4,2.75,1.45,2.6,1.5,2.5,1.444,2.625,1.4,2.85
27,Birmingham,AEGON Classic ,6/8/2009,International,Outdoor,Grass,1st Round,3,Wickmayer Y.,Sevastova A.,61,121,1010,548,6,4,6,3,,,2,0,Completed,1.16,4.5,1.2,4.25,1.2,4.333,1.2,4,1.23,4
27,Birmingham,AEGON Classic ,6/9/2009,International,Outdoor,Grass,1st Round,3,Mirza S.,Poutchek T.,98,173,697,342,6,1,6,2,,,2,0,Completed,,,,,,,,,,
27,Birmingham,AEGON Classic ,6/9/2009,International,Outdoor,Grass,1st Round,3,Goerges J.,Rodionova An.,97,150,698,445,6,4,6,2,,,2,0,Completed,,,,,,,,,,
27,Birmingham,AEGON Classic ,6/9/2009,International,Outdoor,Grass,1st Round,3,Voegele S.,Gullickson C.,99,130,672,524,3,6,6,4,7,5,2,1,Completed,1.5,2.5,1.5,2.45,,,1.533,2.375,1.53,2.45
27,Birmingham,AEGON Classic ,6/9/2009,International,Outdoor,Grass,1st Round,3,Czink M.,Parra Santonja A.,57,198,1122,295,6,4,6,3,,,2,0,Completed,,,,,,,,,,
27,Birmingham,AEGON Classic ,6/9/2009,International,Outdoor,Grass,1st Round,3,Zahlavova Strycova B..,Morita A.,84,66,787,961,7,5,3,6,6,3,2,1,Completed,1.9,1.8,1.95,1.8,1.833,1.833,1.83,1.83,1.88,1.88
27,Birmingham,AEGON Classic ,6/9/2009,International,Outdoor,Grass,1st Round,3,Cetkovska P.,Foretz S.,139,101,468,641,7,6,6,3,,,2,0,Completed,1.36,3,1.42,2.75,1.444,2.625,1.444,2.625,1.48,2.6
27,Birmingham,AEGON Classic ,6/9/2009,International,Outdoor,Grass,1st Round,3,Keothavong A.,Arvidsson S.,49,149,1270,445,6,2,6,2,,,2,0,Completed,1.28,3.5,1.3,3.35,1.3,3.4,1.333,3,1.3,3.4
27,Birmingham,AEGON Classic ,6/9/2009,International,Outdoor,Grass,1st Round,3,Koryttseva M.,Fedossova Y.,81,179,790,332,4,6,6,4,6,2,2,1,Completed,2,1.72,2.1,1.7,2,1.72,,,,
27,Birmingham,AEGON Classic ,6/10/2009,International,Outdoor,Grass,1st Round,3,Kudryavtseva A.,Broady N.,68,365,944,113,5,7,7,6,6,4,2,1,Completed,1.57,2.25,1.6,2.3,1.57,2.25,1.57,2.25,1.64,2.2
27,Birmingham,AEGON Classic ,6/10/2009,International,Outdoor,Grass,1st Round,3,Scheepers C.,Shvedova Y.,146,72,448,879,6,7,7,6,6,3,2,1,Completed,3.75,1.25,,,3.25,1.333,3.2,1.3,,
27,Birmingham,AEGON Classic ,6/10/2009,International,Outdoor,Grass,1st Round,3,Rezai A.,Duque Marino M.,46,114,1321,587,6,4,6,1,,,2,0,Completed,1.36,3,1.4,2.85,1.364,3,1.444,2.625,1.37,3
27,Birmingham,AEGON Classic ,6/10/2009,International,Outdoor,Grass,1st Round,3,Osterloh L.,Camerin M.E.,220,94,240,709,6,7,7,5,6,3,2,1,Completed,2.75,1.4,2.6,1.45,2.75,1.4,2.5,1.5,2.7,1.45
27,Birmingham,AEGON Classic ,6/10/2009,International,Outdoor,Grass,2nd Round,3,Mirza S.,Keothavong A.,98,49,697,1270,6,1,7,6,,,2,0,Completed,2.25,1.57,2.2,1.65,2.2,1.615,2.2,1.62,2.18,1.65
27,Birmingham,AEGON Classic ,6/10/2009,International,Outdoor,Grass,2nd Round,3,Voegele S.,Makarova E.,99,43,672,1363,6,3,3,6,6,2,2,1,Completed,3,1.36,2.92,1.37,2.75,1.4,3,1.333,3,1.37
27,Birmingham,AEGON Classic ,6/10/2009,International,Outdoor,Grass,2nd Round,3,Cavaday N.,Tanasugarn T.,297,47,155,1319,7,6,2,6,6,4,2,1,Completed,4,1.22,3.75,1.25,3.5,1.286,3.5,1.25,3.4,1.3
27,Birmingham,AEGON Classic ,6/10/2009,International,Outdoor,Grass,2nd Round,3,Wozniak A.,Govortsova O.,23,85,1954,782,6,4,6,4,,,2,0,Completed,1.66,2.1,1.65,2.15,1.615,2.2,1.727,2,1.7,2.1
27,Birmingham,AEGON Classic ,6/11/2009,International,Outdoor,Grass,2nd Round,3,Pavlyuchenkova A.,Baltacha E.,31,108,1708,602,6,7,6,3,7,6,2,1,Completed,1.25,3.75,1.28,3.46,1.286,3.5,1.286,3.25,1.26,3.7
27,Birmingham,AEGON Classic ,6/11/2009,International,Outdoor,Grass,2nd Round,3,Wickmayer Y.,Krajicek M.,61,126,1010,533,6,2,6,4,,,2,0,Completed,1.53,2.37,,,1.57,2.25,,,1.54,2.4
27,Birmingham,AEGON Classic ,6/11/2009,International,Outdoor,Grass,2nd Round,3,Vinci R.,Osterloh L.,54,220,1154,240,6,4,6,2,,,2,0,Completed,1.3,3.4,1.35,3.1,1.36,3,,,,
27,Birmingham,AEGON Classic ,6/11/2009,International,Outdoor,Grass,2nd Round,3,Schiavone F.,Koryttseva M.,50,81,1241,790,6,1,6,1,,,2,0,Completed,1.33,3.25,1.32,3.22,1.333,3.25,1.286,3.25,1.4,2.88
27,Birmingham,AEGON Classic ,6/11/2009,International,Outdoor,Grass,2nd Round,3,Li N.,Groth J.,20,67,2114,951,6,4,2,6,6,1,2,1,Completed,1.22,4,1.21,4.06,1.222,4,1.2,4,1.24,3.9
27,Birmingham,AEGON Classic ,6/11/2009,International,Outdoor,Grass,2nd Round,3,Czink M.,Zahlavova Strycova B..,57,84,1122,787,6,2,6,3,,,2,0,Completed,1.72,2,1.7,2.08,1.72,2,1.727,2,1.68,2.14
27,Birmingham,AEGON Classic ,6/11/2009,International,Outdoor,Grass,2nd Round,3,Radwanska U.,Cetkovska P.,77,139,817,468,6,3,7,5,,,2,0,Completed,1.57,2.25,1.65,2.15,1.667,2.1,1.667,2.1,1.62,2.24
27,Birmingham,AEGON Classic ,6/11/2009,International,Outdoor,Grass,2nd Round,3,Goerges J.,Errani S.,97,42,698,1374,6,4,5,7,7,5,2,1,Completed,1.57,2.25,1.6,2.25,1.667,2.1,1.571,2.25,1.6,2.28
27,Birmingham,AEGON Classic ,6/11/2009,International,Outdoor,Grass,2nd Round,3,Rybarikova M.,Scheepers C.,58,146,1097,448,6,7,6,1,6,3,2,1,Completed,1.57,2.25,1.55,2.4,1.533,2.375,,,1.6,2.28
27,Birmingham,AEGON Classic ,6/11/2009,International,Outdoor,Grass,2nd Round,3,Rezai A.,Kudryavtseva A.,46,68,1321,944,7,6,3,6,6,2,2,1,Completed,1.5,2.5,1.48,2.53,1.4,2.75,1.44,2.63,1.45,2.68
27,Birmingham,AEGON Classic ,6/11/2009,International,Outdoor,Grass,2nd Round,3,Sharapova M.,Glatch A.,73,106,860,610,6,3,6,4,,,2,0,Completed,1.07,7.5,1.1,6.25,1.083,7,1.1,6,1.12,6
27,Birmingham,AEGON Classic ,6/11/2009,International,Outdoor,Grass,2nd Round,3,Zheng J.,South M.,16,122,2603,546,6,3,6,1,,,2,0,Completed,1.16,4.5,1.17,4.65,1.167,4.5,1.143,5,1.18,4.7
27,Birmingham,AEGON Classic ,6/11/2009,International,Outdoor,Grass,3rd Round,3,Voegele S.,Cavaday N.,99,297,672,155,6,4,6,2,,,2,0,Completed,1.57,2.25,1.55,2.35,1.571,2.25,1.571,2.25,1.57,2.34
27,Birmingham,AEGON Classic ,6/11/2009,International,Outdoor,Grass,3rd Round,3,Wickmayer Y.,Vinci R.,61,54,1010,1154,6,1,6,4,,,2,0,Completed,,,,,,,,,,
27,Birmingham,AEGON Classic ,6/11/2009,International,Outdoor,Grass,3rd Round,3,Czink M.,Wozniak A.,57,23,1122,1954,6,7,7,5,7,5,2,1,Completed,2.25,1.57,,,,,,,,
27,Birmingham,AEGON Classic ,6/11/2009,International,Outdoor,Grass,3rd Round,3,Mirza S.,Pavlyuchenkova A.,98,31,697,1708,7,6,3,6,6,2,2,1,Completed,2.37,1.53,,,,,,,,
27,Birmingham,AEGON Classic ,6/11/2009,International,Outdoor,Grass,3rd Round,3,Sharapova M.,Schiavone F.,73,50,860,1241,6,1,6,3,,,2,0,Completed,1.22,4,,,,,,,,
