WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
30,Barcelona,Barcelona KIA,6/12/2007,4,Outdoor,Clay,1st Round,3,Gallovits E.,Ruano Pascual V.,91,94,337,326.25,4,6,6,3,6,4,2,1,Completed,1.72,2,1.58,2.3,1.65,2.15,1.662,2.41,1.74,2.04
30,Barcelona,Barcelona KIA,6/12/2007,4,Outdoor,Clay,1st Round,3,Kudryavtseva A.,Muller M.,67,36,424.5,614,6,3,6,4,,,2,0,Completed,2,1.72,2,1.75,2.05,1.72,2.27,1.73,2.15,1.67
30,Barcelona,Barcelona KIA,6/12/2007,4,Outdoor,Clay,1st Round,3,Gagliardi E.,Perebiynis T.,130,197,246.75,153,6,3,4,6,7,5,2,1,Completed,1.66,2.1,1.85,1.9,1.8,1.95,1.8,2.15,1.72,2.06
30,Barcelona,Barcelona KIA,6/12/2007,4,Outdoor,Clay,1st Round,3,Dominguez Lino L.,Arn G.,58,101,447,316.75,6,2,6,4,,,2,0,Completed,1.66,2.1,1.8,1.95,1.72,2.05,1.787,2.17,1.8,1.96
30,Barcelona,Barcelona KIA,6/13/2007,4,Outdoor,Clay,2nd Round,3,Razzano V.,Czink M.,62,143,433,221.5,7,6,3,6,6,2,2,1,Completed,1.44,2.62,1.43,2.7,1.5,2.5,1.474,2.91,1.45,2.65
30,Barcelona,Barcelona KIA,6/13/2007,4,Outdoor,Clay,2nd Round,3,Shaughnessy M.,Pous Tio L.,49,135,492,236.5,7,5,6,4,,,2,0,Completed,1.33,3.25,1.43,2.7,1.35,3.05,1.418,3.19,1.38,2.94
30,Barcelona,Barcelona KIA,6/13/2007,4,Outdoor,Clay,2nd Round,3,Loit E.,Pin C.,48,77,512.5,386.25,6,1,6,1,,,2,0,Completed,1.4,2.75,1.38,2.9,1.4,2.8,1.439,3.08,1.42,2.77
30,Barcelona,Barcelona KIA,6/13/2007,4,Outdoor,Clay,2nd Round,3,Pennetta F.,Malek T.,87,95,355,326.25,6,3,6,4,,,2,0,Completed,1.4,2.75,1.46,2.6,1.44,2.67,1.524,2.78,1.45,2.65
30,Barcelona,Barcelona KIA,6/13/2007,4,Outdoor,Clay,2nd Round,3,Kudryavtseva A.,Gagliardi E.,67,130,424.5,246.75,6,0,6,4,,,2,0,Completed,1.4,2.75,1.5,2.55,1.45,2.65,1.493,2.83,1.45,2.65
30,Barcelona,Barcelona KIA,6/13/2007,4,Outdoor,Clay,2nd Round,3,Kanepi K.,Salerni M.E.,63,162,428,186.75,6,3,6,0,,,2,0,Completed,1.39,2.75,1.5,2.5,1.4,2.8,1.51,2.81,1.45,2.65
30,Barcelona,Barcelona KIA,6/13/2007,4,Outdoor,Clay,2nd Round,3,Gallovits E.,Dominguez Lino L.,91,58,337,447,6,4,6,2,,,2,0,Completed,2.25,1.57,2.5,1.5,2.35,1.55,2.41,1.662,2.5,1.5
30,Barcelona,Barcelona KIA,6/13/2007,4,Outdoor,Clay,2nd Round,3,Szavay A.,Schiavone F.,82,29,373.25,790,6,1,6,1,,,2,0,Completed,2.5,1.5,2.65,1.45,2.35,1.55,2.5,1.625,2.5,1.5
30,Barcelona,Barcelona KIA,6/14/2007,4,Outdoor,Clay,Quarterfinals,3,Pennetta F.,Loit E.,87,48,355,512.5,6,3,6,3,,,2,0,Completed,2.25,1.57,2.5,1.5,2.3,1.57,2.68,1.562,2.33,1.57
30,Barcelona,Barcelona KIA,6/14/2007,4,Outdoor,Clay,Quarterfinals,3,Gallovits E.,Kanepi K.,91,63,337,428,6,4,7,5,,,2,0,Completed,2,1.72,2.15,1.66,1.95,1.8,2.25,1.741,1.94,1.82
30,Barcelona,Barcelona KIA,6/14/2007,4,Outdoor,Clay,Quarterfinals,3,Razzano V.,Kudryavtseva A.,62,67,433,424.5,6,1,6,4,,,2,0,Completed,2.1,1.66,2.2,1.63,2.05,1.72,2.29,1.719,2.06,1.72
30,Barcelona,Barcelona KIA,6/14/2007,4,Outdoor,Clay,Quarterfinals,3,Shaughnessy M.,Szavay A.,49,82,492,373.25,7,6,6,4,,,2,0,Completed,2.2,1.61,2.3,1.58,2.2,1.63,2.39,1.671,2.2,1.64
30,Barcelona,Barcelona KIA,6/15/2007,4,Outdoor,Clay,Semifinals,3,Gallovits E.,Razzano V.,91,62,337,433,6,3,6,4,,,2,0,Completed,2,1.72,2.05,1.72,2,1.75,2.08,1.847,1.96,1.8
30,Barcelona,Barcelona KIA,6/15/2007,4,Outdoor,Clay,Semifinals,3,Shaughnessy M.,Pennetta F.,49,87,492,355,6,0,4,6,6,4,2,1,Completed,2,1.72,1.93,1.83,2,1.75,2.14,1.806,2.04,1.74
30,Barcelona,Barcelona KIA,6/16/2007,4,Outdoor,Clay,The Final,3,Shaughnessy M.,Gallovits E.,49,91,492,337,6,3,6,2,,,2,0,Completed,1.5,2.5,1.53,2.4,1.5,2.5,1.578,2.63,1.5,2.5
31,Birmingham,DFS Classic,6/11/2007,3,Outdoor,Grass,1st Round,3,Daniilidou E.,Granville L.,43,70,544.5,403.5,6,3,7,6,,,2,0,Completed,1.3,3.4,1.33,3.15,1.3,3.3,1.373,3.48,1.35,3.1
31,Birmingham,DFS Classic,6/11/2007,3,Outdoor,Grass,1st Round,3,Tu M.,Vinci R.,35,52,618.25,475,6,1,6,2,,,2,0,Completed,1.44,2.62,1.5,2.5,1.5,2.5,1.585,2.61,1.5,2.5
31,Birmingham,DFS Classic,6/11/2007,3,Outdoor,Grass,1st Round,3,Rolle A.,Spears A.,119,138,269.5,230.25,6,4,6,3,,,2,0,Completed,1.5,2.5,1.4,2.8,,,1.51,2.81,,
31,Birmingham,DFS Classic,6/11/2007,3,Outdoor,Grass,1st Round,3,Dellacqua C.,Yan Z.,123,186,263,160,6,2,6,2,,,2,0,Completed,2.1,1.66,2.1,1.69,2,1.75,2.2,1.769,,
31,Birmingham,DFS Classic,6/11/2007,3,Outdoor,Grass,1st Round,3,Osterloh L.,Lepchenko V.,120,100,267.75,318,7,6,6,3,,,2,0,Completed,1.5,2.5,1.48,2.55,1.5,2.5,1.524,2.78,,
31,Birmingham,DFS Classic,6/11/2007,3,Outdoor,Grass,1st Round,3,Vakulenko J.,Sun T.T.,41,109,546,289.75,6,2,6,1,,,2,0,Completed,1.36,3,1.28,3.5,1.3,3.3,1.37,3.5,1.33,3.2
31,Birmingham,DFS Classic,6/11/2007,3,Outdoor,Grass,1st Round,3,Radwanska A.,Kremer A.,40,121,570.5,267,6,1,6,3,,,2,0,Completed,1.33,3.25,1.3,3.35,1.26,3.6,1.308,3.95,1.26,3.7
31,Birmingham,DFS Classic,6/11/2007,3,Outdoor,Grass,1st Round,3,Fedak Y.,Krajicek M.,129,33,248.75,638,7,6,6,4,,,2,0,Completed,4.33,1.19,4.85,1.16,4.2,1.2,5.2,1.217,4.3,1.2
31,Birmingham,DFS Classic,6/11/2007,3,Outdoor,Grass,1st Round,3,Likhovtseva E.,Mattek B.,47,114,518,275.5,6,3,6,0,,,2,0,Completed,1.36,3,1.3,3.35,1.33,3.15,1.37,3.5,1.36,3
31,Birmingham,DFS Classic,6/11/2007,3,Outdoor,Grass,1st Round,3,Klepac A.,Bychkova E.,144,84,220.5,372.25,7,5,2,6,6,3,2,1,Completed,1.83,1.83,1.75,2,1.87,1.87,2.1,1.833,,
31,Birmingham,DFS Classic,6/11/2007,3,Outdoor,Grass,1st Round,3,Dechy N.,Brianti A.,46,102,524,304,6,3,4,1,,,1,0,Retired,1.16,4.5,1.22,4,1.17,4.65,1.2,5.5,1.2,4.3
31,Birmingham,DFS Classic,6/11/2007,3,Outdoor,Grass,1st Round,3,Shvedova Y.,Bondarenko K.,81,39,375,573.75,4,6,6,4,6,3,2,1,Completed,2.75,1.39,2.8,1.4,2.65,1.45,,,2.6,1.47
31,Birmingham,DFS Classic,6/11/2007,3,Outdoor,Grass,1st Round,3,Kirilenko M.,Kops-Jones R.,44,180,539,162.5,6,3,6,3,,,2,0,Completed,1.2,4.33,1.2,4.25,1.25,3.75,1.249,4.61,1.23,4
31,Birmingham,DFS Classic,6/11/2007,3,Outdoor,Grass,1st Round,3,Pironkova T.,Wozniak A.,108,90,289.75,340,4,6,7,6,7,6,2,1,Completed,1.5,2.5,1.5,2.5,1.5,2.5,1.556,2.7,,
31,Birmingham,DFS Classic,6/11/2007,3,Outdoor,Grass,1st Round,3,Mirza S.,Camerin M.E.,42,66,546,425,6,3,6,3,,,2,0,Completed,1.5,2.5,1.4,2.8,1.42,2.75,1.465,2.95,1.5,2.5
31,Birmingham,DFS Classic,6/11/2007,3,Outdoor,Grass,1st Round,3,Govortsova O.,Birnerova E.,159,96,192,324,6,7,6,4,7,6,2,1,Completed,1.66,2.1,1.55,2.35,1.6,2.25,1.719,2.29,,
31,Birmingham,DFS Classic,6/12/2007,3,Outdoor,Grass,1st Round,3,Sequera M.,Baltacha E.,54,437,453,41,6,4,1,6,7,5,2,1,Completed,1.36,3,1.36,3,1.4,2.8,1.431,3.12,1.45,2.65
31,Birmingham,DFS Classic,6/12/2007,3,Outdoor,Grass,1st Round,3,Morita A.,Craybas J.,200,57,151.5,448.5,6,4,6,1,,,2,0,Completed,1.9,1.8,1.85,1.9,1.91,1.83,1.926,1.98,2,1.77
31,Birmingham,DFS Classic,6/12/2007,3,Outdoor,Grass,1st Round,3,King V.,Schultz McCarthy B.,75,207,388.5,138.5,7,6,7,6,,,2,0,Completed,2.1,1.66,2.15,1.66,2.15,1.65,2.31,1.709,2.22,1.63
31,Birmingham,DFS Classic,6/12/2007,3,Outdoor,Grass,1st Round,3,Cavaday N.,Bardina V.,243,61,106.75,440,6,2,6,1,,,2,0,Completed,1.8,1.9,1.8,1.95,,,1.794,2.16,1.8,1.96
31,Birmingham,DFS Classic,6/12/2007,3,Outdoor,Grass,1st Round,3,Molik A.,Bremond S.,71,34,392.75,619.25,4,6,6,3,6,4,2,1,Completed,1.5,2.5,1.5,2.5,1.5,2.5,1.585,2.61,1.53,2.44
31,Birmingham,DFS Classic,6/12/2007,3,Outdoor,Grass,1st Round,3,Chan Y.J.,Jackson J.,50,113,480,279.5,6,3,6,1,,,2,0,Completed,2.1,1.66,1.95,1.8,1.91,1.83,2.08,1.847,2.15,1.67
31,Birmingham,DFS Classic,6/12/2007,3,Outdoor,Grass,1st Round,3,Kerber A.,Poutchkova O.,85,32,366.25,646,6,0,6,0,,,2,0,Completed,2.75,1.4,2.7,1.43,2.8,1.4,2.86,1.498,2.7,1.44
31,Birmingham,DFS Classic,6/12/2007,3,Outdoor,Grass,1st Round,3,Paszek T.,Keothavong A.,55,169,451.75,180,2,6,6,2,6,4,2,1,Completed,1.16,4.5,1.14,5.25,1.15,5,1.19,5.77,1.17,4.8
31,Birmingham,DFS Classic,6/12/2007,3,Outdoor,Grass,2nd Round,3,Li N.,Shvedova Y.,18,81,1314,375,4,6,6,2,6,0,2,1,Completed,1.22,4,1.24,3.8,1.2,4.2,1.176,6.17,1.23,4
31,Birmingham,DFS Classic,6/12/2007,3,Outdoor,Grass,2nd Round,3,Daniilidou E.,Dellacqua C.,43,123,544.5,263,6,4,6,4,,,2,0,Completed,1.25,3.75,1.25,3.7,1.33,3.15,1.364,3.55,1.28,3.5
31,Birmingham,DFS Classic,6/12/2007,3,Outdoor,Grass,2nd Round,3,Kirilenko M.,Dechy N.,44,46,539,524,5,7,6,2,6,0,2,1,Completed,2.37,1.53,2.5,1.5,2.35,1.55,2.6,1.588,2.45,1.52
31,Birmingham,DFS Classic,6/12/2007,3,Outdoor,Grass,2nd Round,3,Likhovtseva E.,Radwanska A.,47,40,518,570.5,7,5,7,6,,,2,0,Completed,1.9,1.8,2.05,1.72,2.05,1.72,2.16,1.794,1.96,1.8
31,Birmingham,DFS Classic,6/12/2007,3,Outdoor,Grass,2nd Round,3,Hantuchova D.,Govortsova O.,13,159,1763,192,6,2,6,4,,,2,0,Completed,1.14,5,1.15,5,1.1,6.25,1.1,9,1.14,5.3
31,Birmingham,DFS Classic,6/13/2007,3,Outdoor,Grass,2nd Round,3,Jankovic J.,Pironkova T.,3,108,3115,289.75,6,4,6,1,,,2,0,Completed,1.02,12,1.06,9,1.03,11,1.045,18,1.05,10
31,Birmingham,DFS Classic,6/13/2007,3,Outdoor,Grass,2nd Round,3,Santangelo M.,Mirza S.,30,42,785,546,6,3,3,6,7,6,2,1,Completed,1.61,2.2,1.58,2.3,1.63,2.2,1.571,2.65,1.61,2.25
31,Birmingham,DFS Classic,6/13/2007,3,Outdoor,Grass,2nd Round,3,Fedak Y.,Sequera M.,129,54,248.75,453,3,6,6,4,6,3,2,1,Completed,1.9,1.8,2.1,1.69,1.91,1.83,2.02,1.893,1.88,1.88
31,Birmingham,DFS Classic,6/13/2007,3,Outdoor,Grass,2nd Round,3,Paszek T.,Tu M.,55,35,451.75,618.25,6,2,7,6,,,2,0,Completed,2.2,1.61,2.2,1.63,2.4,1.53,2.73,1.546,2.15,1.67
31,Birmingham,DFS Classic,6/13/2007,3,Outdoor,Grass,2nd Round,3,Vakulenko J.,Klepac A.,41,144,546,220.5,6,4,6,7,6,3,2,1,Completed,1.22,4,1.2,4.25,1.22,4,1.282,4.25,1.23,4
31,Birmingham,DFS Classic,6/13/2007,3,Outdoor,Grass,2nd Round,3,Morita A.,Sugiyama A.,200,27,151.5,899,6,4,1,6,6,2,2,1,Completed,2.62,1.44,2.5,1.5,2.5,1.5,3.05,1.444,2.5,1.5
31,Birmingham,DFS Classic,6/13/2007,3,Outdoor,Grass,2nd Round,3,Sharapova M.,Osterloh L.,2,120,3807,267.75,6,4,6,0,,,2,0,Completed,1.02,12,1.02,12.5,1.02,13,1.029,26,1.02,18
31,Birmingham,DFS Classic,6/13/2007,3,Outdoor,Grass,2nd Round,3,Kerber A.,Rolle A.,85,119,366.25,269.5,6,4,6,1,,,2,0,Completed,1.61,2.2,1.69,2.1,1.67,2.12,1.806,2.14,1.7,2.1
31,Birmingham,DFS Classic,6/13/2007,3,Outdoor,Grass,2nd Round,3,Bondarenko A.,Chan Y.J.,25,50,932.5,480,6,3,6,4,,,2,0,Completed,1.39,2.75,1.46,2.6,1.4,2.8,1.469,2.93,1.38,2.94
31,Birmingham,DFS Classic,6/13/2007,3,Outdoor,Grass,2nd Round,3,King V.,Molik A.,75,71,388.5,392.75,7,6,6,4,,,2,0,Completed,2.25,1.57,2.3,1.58,2.3,1.57,2.38,1.676,2.4,1.54
31,Birmingham,DFS Classic,6/13/2007,3,Outdoor,Grass,2nd Round,3,Bartoli M.,Cavaday N.,20,243,1083,106.75,6,3,6,1,,,2,0,Completed,1.36,3,1.38,2.9,1.42,2.75,1.452,3.01,1.4,2.85
31,Birmingham,DFS Classic,6/15/2007,3,Outdoor,Grass,3rd Round,3,Jankovic J.,Kirilenko M.,3,44,3115,539,3,6,6,3,7,5,2,1,Completed,1.04,9,1.08,7.5,1.06,7.91,1.077,11.5,1.06,9
31,Birmingham,DFS Classic,6/15/2007,3,Outdoor,Grass,3rd Round,3,Li N.,Fedak Y.,18,129,1314,248.75,6,4,6,4,,,2,0,Completed,1.14,5,1.17,4.65,1.17,4.65,1.187,5.85,1.18,4.6
31,Birmingham,DFS Classic,6/15/2007,3,Outdoor,Grass,3rd Round,3,Bondarenko A.,King V.,25,75,932.5,388.5,6,1,6,3,,,2,0,Completed,1.36,3,1.4,2.85,1.4,2.8,1.422,3.17,1.37,3
31,Birmingham,DFS Classic,6/15/2007,3,Outdoor,Grass,3rd Round,3,Bartoli M.,Kerber A.,20,85,1083,366.25,6,2,6,0,,,2,0,Completed,1.36,3,1.38,2.9,1.42,2.75,1.452,3.01,1.4,2.85
31,Birmingham,DFS Classic,6/15/2007,3,Outdoor,Grass,3rd Round,3,Santangelo M.,Vakulenko J.,30,41,785,546,1,3,,,,,0,0,Retired,1.53,2.37,1.62,2.25,1.65,2.15,1.68,2.37,1.6,2.28
31,Birmingham,DFS Classic,6/15/2007,3,Outdoor,Grass,3rd Round,3,Likhovtseva E.,Morita A.,47,200,518,151.5,6,2,6,0,,,2,0,Completed,1.36,3,1.36,3,1.36,3,1.403,3.28,1.4,2.85
31,Birmingham,DFS Classic,6/16/2007,3,Outdoor,Grass,3rd Round,3,Sharapova M.,Paszek T.,2,55,3807,451.75,6,3,4,6,6,2,2,1,Completed,1.05,9,1.05,9,1.07,7.27,1.1,9,1.06,9
31,Birmingham,DFS Classic,6/16/2007,3,Outdoor,Grass,3rd Round,3,Hantuchova D.,Daniilidou E.,13,43,1763,544.5,7,6,6,4,,,2,0,Completed,1.25,3.75,1.28,3.5,1.28,3.46,1.309,3.94,1.28,3.5
31,Birmingham,DFS Classic,6/16/2007,3,Outdoor,Grass,Quarterfinals,3,Santangelo M.,Li N.,30,18,785,1314,6,2,7,5,,,2,0,Completed,3,1.36,2.6,1.46,2.8,1.4,3.2,1.417,2.75,1.42
31,Birmingham,DFS Classic,6/16/2007,3,Outdoor,Grass,Quarterfinals,3,Jankovic J.,Bondarenko A.,3,25,3115,932.5,6,4,6,3,,,2,0,Completed,1.25,3.75,1.25,3.7,1.22,4,1.237,4.82,1.25,3.75
31,Birmingham,DFS Classic,6/16/2007,3,Outdoor,Grass,Quarterfinals,3,Sharapova M.,Likhovtseva E.,2,47,3807,518,6,2,6,3,,,2,0,Completed,1.11,6,,,,,1.16,6.65,,
31,Birmingham,DFS Classic,6/17/2007,3,Outdoor,Grass,Quarterfinals,3,Bartoli M.,Hantuchova D.,20,13,1083,1763,5,7,6,4,7,5,2,1,Completed,2.75,1.4,,,,,2.71,1.552,,
31,Birmingham,DFS Classic,6/17/2007,3,Outdoor,Grass,Semifinals,3,Jankovic J.,Santangelo M.,3,30,3115,785,6,1,7,5,,,2,0,Completed,,,1.15,5,1.12,5.65,1.175,6.2,1.18,4.6
31,Birmingham,DFS Classic,6/17/2007,3,Outdoor,Grass,Semifinals,3,Sharapova M.,Bartoli M.,2,20,3807,1083,7,5,6,0,,,2,0,Completed,1.1,6.5,,,,,1.111,8.75,,
31,Birmingham,DFS Classic,6/17/2007,3,Outdoor,Grass,The Final,3,Jankovic J.,Sharapova M.,3,2,3115,3807,4,6,6,3,7,5,2,1,Completed,2.1,1.66,,,2.12,1.6,2.15,1.8,,
32,Eastbourne,International Women's Open,6/18/2007,2,Outdoor,Grass,1st Round,3,Safarova L.,Groenefeld A.L.,26,109,929,284,7,6,7,6,,,2,0,Completed,1.08,7,1.1,6.3,1.08,6.91,1.089,10.26,1.08,7.5
32,Eastbourne,International Women's Open,6/18/2007,2,Outdoor,Grass,1st Round,3,Vaidisova N.,Stosur S.,14,28,1749,855,3,6,6,4,6,4,2,1,Completed,1.25,3.75,1.25,3.7,1.22,4,1.285,4.21,1.28,3.55
32,Eastbourne,International Women's Open,6/18/2007,2,Outdoor,Grass,1st Round,3,South M.,Molik A.,204,74,148,401.75,1,6,6,3,7,6,2,1,Completed,5.5,1.12,6,1.11,5.65,1.12,7.25,1.146,5.1,1.15
32,Eastbourne,International Women's Open,6/19/2007,2,Outdoor,Grass,1st Round,3,Baltacha E.,Keothavong A.,412,179,46,172.5,6,2,2,6,7,6,2,1,Completed,1.57,2.25,1.58,2.3,1.55,2.35,1.714,2.3,1.64,2.2
32,Eastbourne,International Women's Open,6/19/2007,2,Outdoor,Grass,1st Round,3,Peer S.,Likhovtseva E.,16,49,1432,523,6,2,5,7,6,4,2,1,Completed,1.5,2.5,1.58,2.3,1.53,2.4,1.565,2.67,1.5,2.5
32,Eastbourne,International Women's Open,6/19/2007,2,Outdoor,Grass,1st Round,3,Nakamura A.,Rezai A.,85,60,372.5,450.5,6,1,6,4,,,2,0,Completed,1.5,2.5,1.45,2.65,1.5,2.5,1.588,2.6,1.6,2.28
32,Eastbourne,International Women's Open,6/19/2007,2,Outdoor,Grass,1st Round,3,Dechy N.,Morigami A.,48,62,524,445.5,6,4,2,6,6,3,2,1,Completed,1.39,2.75,1.33,3.15,1.36,3,1.391,3.36,1.37,3
32,Eastbourne,International Women's Open,6/19/2007,2,Outdoor,Grass,1st Round,3,Bartoli M.,Garbin T.,20,23,1118,987.5,6,2,6,3,,,2,0,Completed,1.25,3.75,1.2,4.25,1.25,3.75,1.333,3.7,1.25,3.8
32,Eastbourne,International Women's Open,6/19/2007,2,Outdoor,Grass,1st Round,3,Bammer S.,Kirilenko M.,22,43,1004,558,6,2,6,3,,,2,0,Completed,1.83,1.83,2.05,1.72,2,1.75,2.3,1.714,1.88,1.88
32,Eastbourne,International Women's Open,6/19/2007,2,Outdoor,Grass,1st Round,3,Santangelo M.,Sugiyama A.,29,27,820,898,7,6,6,3,,,2,0,Completed,1.5,2.5,1.4,2.8,1.45,2.65,1.556,2.7,1.5,2.5
32,Eastbourne,International Women's Open,6/19/2007,2,Outdoor,Grass,1st Round,3,O'brien K.,Bardina V.,188,64,160,440,7,5,6,3,,,2,0,Completed,1.57,2.25,1.55,2.35,1.55,2.35,1.592,2.59,1.56,2.36
32,Eastbourne,International Women's Open,6/19/2007,2,Outdoor,Grass,1st Round,3,Radwanska A.,Craybas J.,38,61,579.5,448.5,6,2,5,7,6,0,2,1,Completed,1.28,3.5,1.24,3.8,1.3,3.3,1.308,3.95,1.3,3.4
32,Eastbourne,International Women's Open,6/20/2007,2,Outdoor,Grass,2nd Round,3,Vaidisova N.,Baltacha E.,14,412,1749,46,6,3,6,2,,,2,0,Completed,1.03,11,1.05,10,1.04,9.25,1.05,16,1.04,11
32,Eastbourne,International Women's Open,6/20/2007,2,Outdoor,Grass,2nd Round,3,Bammer S.,Safarova L.,22,26,1004,929,7,6,5,7,6,3,2,1,Completed,1.83,1.83,2.1,1.69,1.83,1.91,2.04,1.877,1.92,1.84
32,Eastbourne,International Women's Open,6/20/2007,2,Outdoor,Grass,2nd Round,3,Henin J.,Radwanska A.,1,38,4419,579.5,6,4,6,1,,,2,0,Completed,1.02,12,1.07,8,1.05,8.5,1.071,12.03,1.05,10
32,Eastbourne,International Women's Open,6/20/2007,2,Outdoor,Grass,2nd Round,3,Peer S.,Nakamura A.,16,85,1432,372.5,6,3,6,2,,,2,0,Completed,1.14,5,1.15,5,1.18,4.5,1.204,5.39,1.17,4.8
32,Eastbourne,International Women's Open,6/20/2007,2,Outdoor,Grass,2nd Round,3,Mauresmo A.,Santangelo M.,4,29,2795,820,6,2,6,3,,,2,0,Completed,1.28,3.5,1.33,3.15,1.3,3.3,1.351,3.65,1.35,3.1
32,Eastbourne,International Women's Open,6/20/2007,2,Outdoor,Grass,2nd Round,3,Petrova N.,Dechy N.,11,48,1772,524,7,5,7,5,,,2,0,Completed,1.44,2.62,1.53,2.4,1.5,2.5,1.546,2.73,1.54,2.4
32,Eastbourne,International Women's Open,6/20/2007,2,Outdoor,Grass,2nd Round,3,Dementieva E.,O'brien K.,12,188,1768,160,6,3,6,4,,,2,0,Completed,1.1,6.5,1.1,6.3,1.1,6.25,1.125,8.2,1.1,6.75
32,Eastbourne,International Women's Open,6/20/2007,2,Outdoor,Grass,2nd Round,3,Bartoli M.,South M.,20,204,1118,148,6,1,6,3,,,2,0,Completed,1.08,7,1.1,6.3,1.08,6.91,1.097,9.26,1.1,6.75
32,Eastbourne,International Women's Open,6/21/2007,2,Outdoor,Grass,Quarterfinals,3,Henin J.,Vaidisova N.,1,14,4419,1749,6,2,6,2,,,2,0,Completed,1.14,5,1.15,5,1.12,5.65,1.161,6.6,1.16,5
32,Eastbourne,International Women's Open,6/21/2007,2,Outdoor,Grass,Quarterfinals,3,Petrova N.,Bammer S.,11,22,1772,1004,6,7,7,5,6,4,2,1,Completed,1.61,2.2,1.69,2.1,1.63,2.2,1.645,2.45,1.67,2.15
32,Eastbourne,International Women's Open,6/21/2007,2,Outdoor,Grass,Quarterfinals,3,Bartoli M.,Dementieva E.,20,12,1118,1768,6,1,6,0,,,2,0,Completed,2.1,1.66,1.95,1.8,2.05,1.72,2.15,1.8,2,1.77
32,Eastbourne,International Women's Open,6/21/2007,2,Outdoor,Grass,Quarterfinals,3,Mauresmo A.,Peer S.,4,16,2795,1432,6,3,6,4,,,2,0,Completed,1.25,3.75,1.25,3.7,1.19,3.89,1.263,4.5,1.25,3.8
32,Eastbourne,International Women's Open,6/22/2007,2,Outdoor,Grass,Semifinals,3,Henin J.,Bartoli M.,1,20,4419,1118,6,1,6,3,,,2,0,Completed,1.04,10,1.03,12,1.04,9.25,1.049,16.5,1.04,11
32,Eastbourne,International Women's Open,6/22/2007,2,Outdoor,Grass,Semifinals,3,Mauresmo A.,Petrova N.,4,11,2795,1772,6,4,,,,,1,0,Retired,1.25,3.75,1.28,3.5,1.22,4,1.25,4.6,1.25,3.8
32,Eastbourne,International Women's Open,6/23/2007,2,Outdoor,Grass,The Final,3,Henin J.,Mauresmo A.,1,4,4419,2795,7,5,6,7,7,6,2,1,Completed,1.22,4.33,1.22,4,1.2,4.25,1.208,5.41,1.25,3.8
33,'s-Hertogenbosch,Ordina Open,6/17/2007,3,Outdoor,Grass,1st Round,3,Vinci R.,Bovina E.,53,1012,475,6,6,0,6,4,,,2,0,Completed,,,1.22,4,,,1.235,4.85,1.25,3.5
33,'s-Hertogenbosch,Ordina Open,6/17/2007,3,Outdoor,Grass,1st Round,3,Chakvetadze A.,Azarenka V.,8,52,2078,479.5,5,7,6,2,6,2,2,1,Completed,,,1.25,3.7,,,1.242,4.73,1.24,3.9
33,'s-Hertogenbosch,Ordina Open,6/18/2007,3,Outdoor,Grass,1st Round,3,Pennetta F.,Knapp K.,73,65,404,427.75,3,6,7,6,6,2,2,1,Completed,1.53,2.37,1.63,2.2,1.57,2.3,1.621,2.51,1.6,2.28
33,'s-Hertogenbosch,Ordina Open,6/18/2007,3,Outdoor,Grass,1st Round,3,Malek T.,Srebotnik K.,94,21,332.75,1028,6,3,6,2,,,2,0,Completed,4,1.22,3.8,1.24,4.25,1.2,4.34,1.275,4,1.23
33,'s-Hertogenbosch,Ordina Open,6/18/2007,3,Outdoor,Grass,1st Round,3,Krajicek M.,Dulko G.,33,35,638,608.75,6,3,6,2,,,2,0,Completed,1.33,3.25,1.36,3,1.33,3.15,1.351,3.65,1.3,3.4
33,'s-Hertogenbosch,Ordina Open,6/18/2007,3,Outdoor,Grass,1st Round,3,Shaughnessy M.,Lykina K.,36,732,606,14.5,6,2,6,1,,,2,0,Completed,1.1,6.5,1.12,5.65,1.1,6.25,1.108,8.25,1.1,6.5
33,'s-Hertogenbosch,Ordina Open,6/18/2007,3,Outdoor,Grass,1st Round,3,Bondarenko A.,Rus A.,25,N/A,955.75,N/A,6,1,6,1,,,2,0,Completed,1.03,10,1.03,12,1.04,9.25,1.05,16,1.03,12
33,'s-Hertogenbosch,Ordina Open,6/18/2007,3,Outdoor,Grass,1st Round,3,Vesnina E.,Medina Garrigues A.,68,24,418.75,958,7,6,3,6,6,3,2,1,Completed,2.1,1.66,1.95,1.8,2,1.75,2.03,1.885,1.97,1.8
33,'s-Hertogenbosch,Ordina Open,6/18/2007,3,Outdoor,Grass,1st Round,3,Daniilidou E.,Bremond S.,44,37,548.5,588.75,4,6,6,1,6,2,2,1,Completed,1.39,2.75,1.35,3.05,1.36,3,1.435,3.1,1.42,2.78
33,'s-Hertogenbosch,Ordina Open,6/18/2007,3,Outdoor,Grass,1st Round,3,Schiavone F.,Mirza S.,30,46,775,540,3,6,6,4,6,4,2,1,Completed,2,1.72,2.35,1.55,2.12,1.67,2.49,1.629,2.16,1.67
