ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,IWW,IWL,SBW,SBL,B&WW,B&WL
36,London,Wimbledon,6/25/03,Grand Slam,Outdoor,Grass,2nd Round,5,Martin T.,Kuerten G.,102,13,7,6,6,4,6,4,,,,,3,0,Completed,1.533,2.375,1.53,2.45,1.45,2.2,1.444,2.625,,
36,London,Wimbledon,6/25/03,Grand Slam,Outdoor,Grass,2nd Round,5,Saretta F.,Calleri A.,60,18,6,4,6,7,6,2,6,7,10,8,3,2,Completed,1.833,1.833,1.78,2,1.75,1.75,1.833,1.833,,
36,London,Wimbledon,6/25/03,Grand Slam,Outdoor,Grass,2nd Round,5,Lopez F.,Youzhny M.,52,25,7,6,6,3,6,2,,,,,3,0,Completed,3.25,1.333,2.9,1.4,2.7,1.3,3,1.333,,
36,London,Wimbledon,6/25/03,Grand Slam,Outdoor,Grass,2nd Round,5,Mirnyi M.,Ljubicic I.,43,39,6,3,6,4,2,6,6,2,,,3,1,Completed,1.833,1.833,1.8,1.95,1.6,1.9,1.833,1.833,,
36,London,Wimbledon,6/25/03,Grand Slam,Outdoor,Grass,2nd Round,5,Bjorkman J.,Melzer J.,79,100,6,4,6,2,2,6,6,3,,,3,1,Completed,1.2,4.333,1.22,4.1,1.2,3.3,1.2,4,,
36,London,Wimbledon,6/25/03,Grand Slam,Outdoor,Grass,2nd Round,5,Robredo T.,Vahaly B.,21,81,6,4,6,4,6,2,,,,,3,0,Completed,1.364,3,1.42,2.8,1.25,3,1.364,2.875,,
36,London,Wimbledon,6/25/03,Grand Slam,Outdoor,Grass,2nd Round,5,Roddick A.,Rusedski G.,6,51,7,6,7,6,7,5,,,,,3,0,Completed,1.444,2.625,1.48,2.6,1.5,2.1,1.444,2.625,,
36,London,Wimbledon,6/25/03,Grand Slam,Outdoor,Grass,2nd Round,5,Schalken S.,Lapentti N.,12,47,6,2,3,6,6,7,7,6,6,3,3,2,Completed,1.25,3.75,1.22,4.1,1.15,3.8,1.222,3.75,,
36,London,Wimbledon,6/25/03,Grand Slam,Outdoor,Grass,2nd Round,5,Hanescu V.,Chela J.I.,99,34,6,2,6,1,6,4,,,,,3,0,Completed,2.1,1.667,2.05,1.75,1.9,1.6,2,1.727,,
36,London,Wimbledon,6/25/03,Grand Slam,Outdoor,Grass,2nd Round,5,Gimelstob J.,Clement A.,96,30,2,6,6,3,6,4,6,7,6,1,3,2,Completed,4,1.222,4.15,1.22,3,1.25,4.5,1.167,,
36,London,Wimbledon,6/25/03,Grand Slam,Outdoor,Grass,2nd Round,5,Karlovic I.,Baccanello P.,203,204,6,4,7,6,5,7,6,2,,,3,1,Completed,1.444,2.625,1.52,2.5,1.4,2.3,1.444,2.625,,
36,London,Wimbledon,6/26/03,Grand Slam,Outdoor,Grass,2nd Round,5,Soderling R.,Elseneer G.,152,160,2,6,7,6,6,4,6,3,,,3,1,Completed,1.727,2,1.6,2.3,1.65,1.85,1.66,2.1,,
36,London,Wimbledon,6/26/03,Grand Slam,Outdoor,Grass,2nd Round,5,Nieminen J.,Galvani S.,32,159,6,4,5,7,6,4,7,6,,,3,1,Completed,1.25,3.75,1.26,3.75,1.15,3.8,1.25,3.5,,
36,London,Wimbledon,6/26/03,Grand Slam,Outdoor,Grass,2nd Round,5,El Aynaoui Y.,Massu N.,22,80,7,6,3,6,7,6,6,4,,,3,1,Completed,1.333,3.25,1.26,3.7,1.3,2.7,1.333,3,,
36,London,Wimbledon,6/26/03,Grand Slam,Outdoor,Grass,2nd Round,5,Rochus O.,Dupuis A.,65,74,2,6,6,3,4,6,7,6,6,4,3,2,Completed,1.833,1.833,1.9,1.88,1.8,1.7,1.833,1.833,,
36,London,Wimbledon,6/26/03,Grand Slam,Outdoor,Grass,2nd Round,5,Nalbandian D.,Sa A.,9,84,6,2,7,5,6,2,,,,,3,0,Completed,1.222,4,1.28,3.6,1.25,3,1.2,4,,
36,London,Wimbledon,6/26/03,Grand Slam,Outdoor,Grass,2nd Round,5,Henman T.,Llodra M.,29,136,6,4,6,4,6,3,,,,,3,0,Completed,1.125,5.5,1.2,4.4,1.15,3.8,1.1,6,,
36,London,Wimbledon,6/26/03,Grand Slam,Outdoor,Grass,2nd Round,5,Novak J.,Ferrer D.,10,64,6,2,7,5,6,3,,,,,3,0,Completed,1.143,5,1.14,5.5,1.1,4.5,1.1,6,,
36,London,Wimbledon,6/26/03,Grand Slam,Outdoor,Grass,2nd Round,5,Moodie W.,Niemeyer F.,150,308,7,6,4,6,2,6,6,1,7,5,3,2,Completed,1.444,2.625,1.33,3.25,1.4,2.3,1.444,2.625,,
36,London,Wimbledon,6/26/03,Grand Slam,Outdoor,Grass,2nd Round,5,Kucera K.,Suzuki T.,46,303,6,3,7,5,6,2,,,,,3,0,Completed,1.167,4.5,1.2,4.35,1.25,3,1.2,4,,
36,London,Wimbledon,6/26/03,Grand Slam,Outdoor,Grass,2nd Round,5,Sargsian S.,Blake J.,62,27,6,2,7,6,6,2,,,,,3,0,Completed,2.75,1.4,2.6,1.48,2.7,1.3,2.75,1.4,,
36,London,Wimbledon,6/26/03,Grand Slam,Outdoor,Grass,2nd Round,5,Philippoussis M.,Saulnier C.,48,124,6,3,6,2,7,6,,,,,3,0,Completed,1.286,3.5,1.25,3.85,1.25,3,1.25,3.5,,
36,London,Wimbledon,6/26/03,Grand Slam,Outdoor,Grass,2nd Round,5,Agassi A.,Burgsmuller L.,1,88,6,3,7,6,6,3,,,,,3,0,Completed,1.04,9,1.04,10,1.03,5.5,1.05,8,,
36,London,Wimbledon,6/26/03,Grand Slam,Outdoor,Grass,2nd Round,5,Popp A.,Sluiter R.,198,67,7,6,4,6,6,3,6,7,6,2,3,2,Completed,2.625,1.444,2.6,1.48,2,1.55,2.375,1.533,,
36,London,Wimbledon,6/26/03,Grand Slam,Outdoor,Grass,2nd Round,5,Stepanek R.,Draper S.,38,115,7,6,6,3,6,1,,,,,3,0,Completed,1.333,3.25,1.28,3.6,1.25,3,1.25,3.5,,
36,London,Wimbledon,6/26/03,Grand Slam,Outdoor,Grass,2nd Round,5,Ferrero J.C.,Escude N.,3,61,6,7,6,3,6,3,,,,,2,1,Retired,1.833,1.833,1.88,1.9,1.55,2,1.727,2,,
36,London,Wimbledon,6/26/03,Grand Slam,Outdoor,Grass,2nd Round,5,Grosjean S.,Arthurs W.,14,77,6,3,6,4,6,7,6,3,,,3,1,Completed,1.4,2.75,1.4,2.9,1.4,2.3,1.364,2.875,,
36,London,Wimbledon,6/27/03,Grand Slam,Outdoor,Grass,3rd Round,5,Schuettler R.,Martin T.,8,102,4,6,7,5,6,7,6,1,7,5,3,2,Completed,1.833,1.833,1.9,1.88,1.6,1.9,1.83,1.83,,
36,London,Wimbledon,6/27/03,Grand Slam,Outdoor,Grass,3rd Round,5,Schalken S.,Hanescu V.,12,99,6,2,6,4,7,6,,,,,3,0,Completed,1.2,4.333,1.25,3.8,1.15,3.8,1.182,4.333,,
36,London,Wimbledon,6/27/03,Grand Slam,Outdoor,Grass,3rd Round,5,Srichaphan P.,Nadal R.,11,76,6,4,6,4,6,2,,,,,3,0,Completed,1.833,1.833,1.9,1.88,1.7,1.8,1.833,1.833,,
36,London,Wimbledon,6/27/03,Grand Slam,Outdoor,Grass,3rd Round,5,Roddick A.,Robredo T.,6,21,7,6,6,4,6,4,,,,,3,0,Completed,1.1,6.5,1.08,7.5,1.05,5,1.063,7.5,,
36,London,Wimbledon,6/27/03,Grand Slam,Outdoor,Grass,3rd Round,5,Bjorkman J.,Gimelstob J.,79,96,6,1,6,3,6,3,,,,,3,0,Completed,1.333,3.25,1.26,3.75,1.25,3,1.286,3.25,,
36,London,Wimbledon,6/27/03,Grand Slam,Outdoor,Grass,3rd Round,5,Mirnyi M.,Karlovic I.,43,203,7,6,3,6,6,3,7,6,,,3,1,Completed,1.444,2.625,1.48,2.6,1.35,2.5,1.444,2.625,,
36,London,Wimbledon,6/27/03,Grand Slam,Outdoor,Grass,3rd Round,5,Federer R.,Fish M.,5,45,6,3,6,1,4,6,6,1,,,3,1,Completed,1.222,4,1.26,3.65,1.15,3.8,1.167,4.5,,
36,London,Wimbledon,6/27/03,Grand Slam,Outdoor,Grass,3rd Round,5,Lopez F.,Saretta F.,52,60,6,4,6,4,6,4,,,,,3,0,Completed,1.615,2.2,1.54,2.4,1.45,2.2,1.66,2.1,,
36,London,Wimbledon,6/28/03,Grand Slam,Outdoor,Grass,3rd Round,5,Rochus O.,Nieminen J.,65,32,7,6,6,3,6,1,,,,,3,0,Completed,1.667,2.1,1.68,2.15,1.65,1.85,1.615,2.2,,
36,London,Wimbledon,6/28/03,Grand Slam,Outdoor,Grass,3rd Round,5,Popp A.,Novak J.,198,10,6,3,6,4,7,6,,,,,3,0,Completed,2.375,1.533,2.35,1.58,2.2,1.45,2.25,1.571,,
36,London,Wimbledon,6/28/03,Grand Slam,Outdoor,Grass,3rd Round,5,Philippoussis M.,Stepanek R.,48,38,4,6,7,6,6,4,7,6,,,3,1,Completed,1.364,3,1.38,3,1.45,2.2,1.364,2.875,,
36,London,Wimbledon,6/28/03,Grand Slam,Outdoor,Grass,3rd Round,5,Agassi A.,El Aynaoui Y.,1,22,5,7,6,4,7,6,7,6,,,3,1,Completed,1.143,5,1.14,5.5,1.1,4.5,1.125,5.5,,
36,London,Wimbledon,6/28/03,Grand Slam,Outdoor,Grass,3rd Round,5,Grosjean S.,Moodie W.,14,150,6,7,6,2,6,4,6,4,,,3,1,Completed,1.2,4.333,1.18,4.7,1.15,3.8,1.167,4.5,,
36,London,Wimbledon,6/28/03,Grand Slam,Outdoor,Grass,3rd Round,5,Nalbandian D.,Kucera K.,9,46,6,4,5,7,6,7,6,4,6,2,3,2,Completed,1.5,2.5,1.57,2.35,1.45,2.2,1.533,2.375,,
36,London,Wimbledon,6/28/03,Grand Slam,Outdoor,Grass,3rd Round,5,Ferrero J.C.,Sargsian S.,3,62,6,4,6,4,2,6,6,4,,,3,1,Completed,1.4,2.75,1.4,2.9,1.3,2.7,1.333,3,,
36,London,Wimbledon,6/28/03,Grand Slam,Outdoor,Grass,3rd Round,5,Henman T.,Soderling R.,29,152,6,3,6,1,6,4,,,,,3,0,Completed,1.111,6,1.14,5.5,1.1,4.5,1.1,6,,
36,London,Wimbledon,6/30/03,Grand Slam,Outdoor,Grass,4th Round,5,Popp A.,Rochus O.,198,65,5,7,6,3,6,4,6,2,,,3,1,Completed,1.667,2.1,1.6,2.3,1.55,2,1.61,2.2,,
36,London,Wimbledon,6/30/03,Grand Slam,Outdoor,Grass,4th Round,5,Bjorkman J.,Mirnyi M.,79,43,6,4,3,6,6,3,7,6,,,3,1,Completed,1.615,2.2,1.6,2.3,1.6,1.9,1.57,2.25,,
36,London,Wimbledon,6/30/03,Grand Slam,Outdoor,Grass,4th Round,5,Philippoussis M.,Agassi A.,48,1,6,3,2,6,6,7,6,3,6,4,3,2,Completed,3.5,1.286,3.4,1.3,2.7,1.3,3.5,1.25,,
36,London,Wimbledon,6/30/03,Grand Slam,Outdoor,Grass,4th Round,5,Roddick A.,Srichaphan P.,6,11,6,4,3,6,6,3,6,2,,,3,1,Completed,1.125,5.5,1.14,5.5,1.1,4.5,1.12,5.5,,
36,London,Wimbledon,6/30/03,Grand Slam,Outdoor,Grass,4th Round,5,Federer R.,Lopez F.,5,52,7,6,6,4,6,4,,,,,3,0,Completed,1.125,5.5,1.14,5.5,1.1,4.5,1.1,6,,
36,London,Wimbledon,6/30/03,Grand Slam,Outdoor,Grass,4th Round,5,Schalken S.,Schuettler R.,12,8,7,5,6,4,7,5,,,,,3,0,Completed,1.571,2.25,1.58,2.35,1.45,2.2,1.57,2.25,,
36,London,Wimbledon,6/30/03,Grand Slam,Outdoor,Grass,4th Round,5,Henman T.,Nalbandian D.,29,9,6,2,6,7,7,5,6,3,,,3,1,Completed,1.444,2.625,1.42,2.8,1.35,2.5,1.36,2.87,,
36,London,Wimbledon,7/1/03,Grand Slam,Outdoor,Grass,4th Round,5,Grosjean S.,Ferrero J.C.,14,3,6,2,4,6,7,6,7,6,,,3,1,Completed,1.8,1.909,1.85,1.92,1.85,1.65,1.83,1.83,,
36,London,Wimbledon,7/3/03,Grand Slam,Outdoor,Grass,Quarterfinals,5,Roddick A.,Bjorkman J.,6,79,6,4,6,2,6,4,,,,,3,0,Completed,1.143,5.5,1.14,5.5,1.1,4.5,1.143,5,,
36,London,Wimbledon,7/3/03,Grand Slam,Outdoor,Grass,Quarterfinals,5,Federer R.,Schalken S.,5,12,6,3,6,4,6,4,,,,,3,0,Completed,1.286,3.75,1.29,3.4,1.25,3,1.286,3.25,,
36,London,Wimbledon,7/3/03,Grand Slam,Outdoor,Grass,Quarterfinals,5,Grosjean S.,Henman T.,14,29,7,6,3,6,6,3,6,4,,,3,1,Completed,1.909,1.909,,,1.9,1.6,2,1.72,,
36,London,Wimbledon,7/3/03,Grand Slam,Outdoor,Grass,Quarterfinals,5,Philippoussis M.,Popp A.,48,198,4,6,4,6,6,3,6,3,8,6,3,2,Completed,1.25,4,1.22,4.1,1.2,3.3,1.16,4.5,,
36,London,Wimbledon,7/4/03,Grand Slam,Outdoor,Grass,Semifinals,5,Philippoussis M.,Grosjean S.,48,14,7,6,6,3,6,3,,,,,3,0,Completed,1.727,2.1,1.8,2,1.75,1.85,1.7,2.1,,
36,London,Wimbledon,7/4/03,Grand Slam,Outdoor,Grass,Semifinals,5,Federer R.,Roddick A.,5,6,7,6,6,3,6,3,,,,,3,0,Completed,2.2,1.667,2.2,1.67,2.2,1.5,2.25,1.61,,
36,London,Wimbledon,7/6/03,Grand Slam,Outdoor,Grass,The Final,5,Federer R.,Philippoussis M.,5,48,7,6,6,2,7,6,,,,,3,0,Completed,1.5,2.625,1.55,2.45,1.45,2.3,1.5,2.5,,
37,Bastad,Swedish Open,7/7/03,International,Outdoor,Clay,1st Round,3,Rehnquist B.,Andersson H.,158,388,6,3,6,1,,,,,,,2,0,Completed,1.83,1.83,,,1.6,1.9,,,,
37,Bastad,Swedish Open,7/7/03,International,Outdoor,Clay,1st Round,3,Youzhny M.,Rochus O.,30,52,7,6,7,6,,,,,,,2,0,Completed,1.533,2.375,1.6,2.25,1.65,1.85,1.571,2.25,,
37,Bastad,Swedish Open,7/7/03,International,Outdoor,Clay,1st Round,3,Voinea A.,Prpic A.,137,376,7,6,6,2,,,,,,,2,0,Completed,,,,,1.35,2.5,,,,
37,Bastad,Swedish Open,7/7/03,International,Outdoor,Clay,1st Round,3,Mutis O.,Martin A.,75,65,7,6,6,3,,,,,,,2,0,Completed,2.2,1.615,2.15,1.65,2.2,1.45,2.1,1.667,,
37,Bastad,Swedish Open,7/7/03,International,Outdoor,Clay,1st Round,3,Lapentti N.,Horna L.,76,106,6,4,7,5,,,,,,,2,0,Completed,1.909,1.8,1.8,1.95,1.75,1.75,1.727,2,,
37,Bastad,Swedish Open,7/8/03,International,Outdoor,Clay,1st Round,3,Portas A.,Wassen R.,83,321,6,4,6,3,,,,,,,2,0,Completed,1.25,3.5,1.2,4.25,1.15,3.8,,,,
37,Bastad,Swedish Open,7/8/03,International,Outdoor,Clay,1st Round,3,Soderling R.,Hipfl M.,123,310,7,5,6,1,,,,,,,2,0,Completed,1.615,2.2,1.58,2.3,1.6,1.9,,,,
37,Bastad,Swedish Open,7/8/03,International,Outdoor,Clay,1st Round,3,Zabaleta M.,Massu N.,41,72,2,6,6,3,6,3,,,,,2,1,Completed,1.533,2.375,1.48,2.55,1.55,2,1.5,2.5,,
37,Bastad,Swedish Open,7/8/03,International,Outdoor,Clay,1st Round,3,Nadal R.,El Aynaoui Y.,61,21,6,3,4,6,6,3,,,,,2,1,Completed,2.1,1.667,2.1,1.68,2,1.55,2.1,1.667,,
37,Bastad,Swedish Open,7/8/03,International,Outdoor,Clay,1st Round,3,Arazi H.,Norman M.,88,79,7,5,6,4,,,,,,,2,0,Completed,,,1.68,2.1,1.45,2.2,,,,
37,Bastad,Swedish Open,7/8/03,International,Outdoor,Clay,1st Round,3,Squillari F.,Svarc L.,84,344,6,4,6,3,,,,,,,2,0,Completed,1.25,3.5,1.25,3.7,1.2,3.3,,,,
37,Bastad,Swedish Open,7/8/03,International,Outdoor,Clay,1st Round,3,Volandri F.,Browne F.,68,125,6,1,6,1,,,,,,,2,0,Completed,1.333,3,1.38,2.9,1.3,2.7,,,,
37,Bastad,Swedish Open,7/8/03,International,Outdoor,Clay,1st Round,3,Moya C.,Hrbaty D.,4,62,6,2,6,7,6,3,,,,,2,1,Completed,1.143,5,1.18,4.5,1.15,3.8,1.125,5.5,,
37,Bastad,Swedish Open,7/8/03,International,Outdoor,Clay,1st Round,3,Robredo T.,Sarstrand M.,20,397,6,3,6,2,,,,,,,2,0,Completed,1.05,8.5,1.12,5.7,1.05,5,1.12,5.5,,
37,Bastad,Swedish Open,7/8/03,International,Outdoor,Clay,1st Round,3,Ferrer D.,Vicente F.,63,55,6,4,6,3,,,,,,,2,0,Completed,2.625,1.444,2.4,1.53,2.1,1.5,2.5,1.5,,
37,Bastad,Swedish Open,7/8/03,International,Outdoor,Clay,1st Round,3,Bjorkman J.,Puerta M.,47,97,7,6,6,4,,,,,,,2,0,Completed,,,,,2.1,1.5,,,,
37,Bastad,Swedish Open,7/9/03,International,Outdoor,Clay,2nd Round,3,Lapentti N.,Voinea A.,76,137,6,4,7,6,,,,,,,2,0,Completed,1.333,3.25,1.28,3.5,1.3,2.7,1.4,2.75,,
37,Bastad,Swedish Open,7/9/03,International,Outdoor,Clay,2nd Round,3,Nadal R.,Portas A.,61,83,6,0,6,4,,,,,,,2,0,Completed,1.333,3.25,1.22,3.8,1.35,2.5,1.333,3.25,,
37,Bastad,Swedish Open,7/9/03,International,Outdoor,Clay,2nd Round,3,Youzhny M.,Squillari F.,30,84,6,1,5,7,6,2,,,,,2,1,Completed,1.571,2.25,1.62,2.2,1.45,2.2,1.571,2.25,,
37,Bastad,Swedish Open,7/9/03,International,Outdoor,Clay,2nd Round,3,Zabaleta M.,Rehnquist B.,41,158,6,1,6,2,,,,,,,2,0,Completed,1.125,5.5,1.12,5.65,1.1,4.5,1.111,6,,
37,Bastad,Swedish Open,7/10/03,International,Outdoor,Clay,2nd Round,3,Robredo T.,Arazi H.,20,88,4,6,6,2,6,4,,,,,2,1,Completed,1.286,3.5,1.3,3.35,1.3,2.7,1.286,3.5,,
37,Bastad,Swedish Open,7/10/03,International,Outdoor,Clay,2nd Round,3,Volandri F.,Mutis O.,68,75,6,3,6,0,,,,,,,2,0,Completed,1.533,2.375,1.52,2.45,1.55,2,1.533,2.375,,
37,Bastad,Swedish Open,7/10/03,International,Outdoor,Clay,2nd Round,3,Moya C.,Soderling R.,4,123,6,3,6,4,,,,,,,2,0,Completed,1.083,7,1.13,5.4,1.1,4.5,1.125,5.5,,
37,Bastad,Swedish Open,7/10/03,International,Outdoor,Clay,2nd Round,3,Bjorkman J.,Ferrer D.,47,63,6,2,6,1,,,,,,,2,0,Completed,2.2,1.615,2.4,1.53,1.9,1.6,2.2,1.615,,
37,Bastad,Swedish Open,7/11/03,International,Outdoor,Clay,Quarterfinals,3,Zabaleta M.,Youzhny M.,41,30,4,6,7,5,6,1,,,,,2,1,Completed,1.571,2.25,1.6,2.25,1.5,2.1,1.615,2.2,,
37,Bastad,Swedish Open,7/11/03,International,Outdoor,Clay,Quarterfinals,3,Lapentti N.,Nadal R.,76,61,3,6,6,3,7,6,,,,,2,1,Completed,2.625,1.444,2.4,1.53,2,1.55,2.75,1.4,,
37,Bastad,Swedish Open,7/11/03,International,Outdoor,Clay,Quarterfinals,3,Moya C.,Bjorkman J.,4,47,6,4,6,3,,,,,,,2,0,Completed,1.2,4.333,1.22,4,1.2,3.3,1.286,3.25,,
37,Bastad,Swedish Open,7/12/03,International,Outdoor,Clay,Quarterfinals,3,Robredo T.,Volandri F.,20,68,6,4,6,4,,,,,,,2,0,Completed,1.364,3,1.45,2.6,1.4,2.3,1.4,2.75,,
37,Bastad,Swedish Open,7/12/03,International,Outdoor,Clay,Semifinals,3,Zabaleta M.,Moya C.,41,4,2,6,6,3,6,4,,,,,2,1,Completed,3.25,1.333,3.35,1.3,2.7,1.3,3,1.333,,
37,Bastad,Swedish Open,7/12/03,International,Outdoor,Clay,Semifinals,3,Lapentti N.,Robredo T.,76,20,6,4,6,2,,,,,,,2,0,Completed,2.75,1.4,2.5,1.5,2.3,1.4,2.625,1.444,,
37,Bastad,Swedish Open,7/13/03,International,Outdoor,Clay,The Final,3,Zabaleta M.,Lapentti N.,41,76,6,3,6,4,,,,,,,2,0,Completed,1.571,2.25,1.62,2.2,1.5,2.1,1.615,2.2,,
38,Gstaad,Allianz Suisse Open,7/7/03,International,Outdoor,Clay,1st Round,3,Mathieu P.H.,Kohlschreiber P.,59,266,6,3,6,1,,,,,,,2,0,Completed,1.444,2.625,1.45,2.65,1.35,2.5,,,,
38,Gstaad,Allianz Suisse Open,7/7/03,International,Outdoor,Clay,1st Round,3,Novak J.,Sargsian S.,10,53,6,3,6,3,,,,,,,2,0,Completed,1.5,2.5,1.5,2.5,1.45,2.2,1.444,2.625,,
38,Gstaad,Allianz Suisse Open,7/7/03,International,Outdoor,Clay,1st Round,3,Rochus C.,Lammer M.,89,276,6,3,7,5,,,,,,,2,0,Completed,1.22,3.75,,,1.25,3,,,,
38,Gstaad,Allianz Suisse Open,7/7/03,International,Outdoor,Clay,1st Round,3,Chela J.I.,Sa A.,31,138,6,0,6,2,,,,,,,2,0,Completed,1.2,4,1.18,4.5,1.2,3.3,1.167,4.5,,
38,Gstaad,Allianz Suisse Open,7/7/03,International,Outdoor,Clay,1st Round,3,Gaudio G.,Vliegen K.,27,105,6,3,6,4,,,,,,,2,0,Completed,1.1,6,1.13,5.4,1.1,4.5,1.125,5.5,,
38,Gstaad,Allianz Suisse Open,7/7/03,International,Outdoor,Clay,1st Round,3,Dupuis A.,Davydenko N.,70,33,7,6,7,6,,,,,,,2,0,Completed,2.75,1.4,2.95,1.36,2.7,1.3,3,1.333,,
38,Gstaad,Allianz Suisse Open,7/7/03,International,Outdoor,Clay,1st Round,3,Koubek S.,Blanco G.,71,104,6,1,1,6,6,3,,,,,2,1,Completed,1.667,2.1,1.75,2,1.6,1.9,,,,
38,Gstaad,Allianz Suisse Open,7/7/03,International,Outdoor,Clay,1st Round,3,Lisnard J.R.,Wawrinka S.,99,363,2,6,6,1,7,5,,,,,2,1,Completed,1.22,3.75,,,1.15,3.8,,,,
38,Gstaad,Allianz Suisse Open,7/8/03,International,Outdoor,Clay,1st Round,3,Burgsmuller L.,Krajan Z.,78,124,6,2,6,7,6,1,,,,,2,1,Completed,1.222,3.75,,,1.4,2.3,1.5,2.5,,
38,Gstaad,Allianz Suisse Open,7/8/03,International,Outdoor,Clay,1st Round,3,Corretja A.,van Lottum J.,36,87,6,1,6,2,,,,,,,2,0,Completed,,,1.28,3.5,1.2,3.3,1.444,2.625,,
38,Gstaad,Allianz Suisse Open,7/8/03,International,Outdoor,Clay,1st Round,3,Lopez F.,Labadze I.,50,108,6,0,6,2,,,,,,,2,0,Completed,1.2,4,1.18,4.5,1.2,3.3,1.182,4.333,,
38,Gstaad,Allianz Suisse Open,7/8/03,International,Outdoor,Clay,1st Round,3,Kratochvil M.,Behrend T.,152,98,6,4,6,7,6,2,,,,,2,1,Completed,1.615,2.2,1.72,2.05,1.6,1.9,,,,
38,Gstaad,Allianz Suisse Open,7/8/03,International,Outdoor,Clay,1st Round,3,Stepanek R.,Armando H.,39,327,6,3,6,3,,,,,,,2,0,Completed,1.143,5,1.18,4.5,1.15,3.8,,,,
38,Gstaad,Allianz Suisse Open,7/8/03,International,Outdoor,Clay,1st Round,3,Sanchez D.,Beck K.,56,77,6,4,7,5,,,,,,,2,0,Completed,1.167,4.5,1.28,3.5,1.25,3,1.2,4,,
38,Gstaad,Allianz Suisse Open,7/8/03,International,Outdoor,Clay,1st Round,3,Schuettler R.,Arthurs W.,8,91,6,2,6,3,,,,,,,2,0,Completed,1.25,3.5,1.3,3.3,1.25,3,1.333,3.25,,
38,Gstaad,Allianz Suisse Open,7/8/03,International,Outdoor,Clay,1st Round,3,Federer R.,Lopez M.,3,190,6,3,6,7,6,3,,,,,2,1,Completed,1.063,7,1.16,4.75,1.1,4.5,,,,
38,Gstaad,Allianz Suisse Open,7/9/03,International,Outdoor,Clay,2nd Round,3,Koubek S.,Dupuis A.,71,70,6,1,6,2,,,,,,,2,0,Completed,1.667,2.1,1.63,2.2,1.55,2,1.727,2,,
38,Gstaad,Allianz Suisse Open,7/9/03,International,Outdoor,Clay,2nd Round,3,Gaudio G.,Burgsmuller L.,27,78,4,6,6,2,6,4,,,,,2,1,Completed,1.1,6.5,1.12,5.7,1.1,4.5,1.111,6,,
38,Gstaad,Allianz Suisse Open,7/9/03,International,Outdoor,Clay,2nd Round,3,Chela J.I.,Lopez F.,31,50,6,4,6,7,7,6,,,,,2,1,Completed,1.667,2.1,1.6,2.25,1.6,1.9,1.667,2.1,,
38,Gstaad,Allianz Suisse Open,7/9/03,International,Outdoor,Clay,2nd Round,3,Novak J.,Mathieu P.H.,10,59,1,6,6,2,6,3,,,,,2,1,Completed,1.333,3.25,1.4,2.8,1.4,2.3,,,,
38,Gstaad,Allianz Suisse Open,7/10/03,International,Outdoor,Clay,2nd Round,3,Sanchez D.,Corretja A.,56,36,6,4,6,4,,,,,,,2,0,Completed,2.75,1.4,2.8,1.4,2.5,1.35,2.75,1.4,,
38,Gstaad,Allianz Suisse Open,7/10/03,International,Outdoor,Clay,2nd Round,3,Schuettler R.,Rochus C.,8,89,6,3,7,6,,,,,,,2,0,Completed,1.25,3.75,1.23,3.9,1.2,3.3,1.25,3.75,,
38,Gstaad,Allianz Suisse Open,7/10/03,International,Outdoor,Clay,2nd Round,3,Stepanek R.,Kratochvil M.,39,152,6,3,7,6,,,,,,,2,0,Completed,1.286,3.5,1.32,3.2,1.35,2.5,1.3,3.25,,
38,Gstaad,Allianz Suisse Open,7/10/03,International,Outdoor,Clay,2nd Round,3,Federer R.,Lisnard J.R.,3,99,6,1,6,2,,,,,,,2,0,Completed,1.083,7,1.12,5.65,1.1,4.5,1.111,6,,
38,Gstaad,Allianz Suisse Open,7/11/03,International,Outdoor,Clay,Quarterfinals,3,Novak J.,Chela J.I.,10,31,6,3,6,3,,,,,,,2,0,Completed,2.1,1.667,2.1,1.68,1.8,1.7,2.25,1.571,,
38,Gstaad,Allianz Suisse Open,7/11/03,International,Outdoor,Clay,Quarterfinals,3,Stepanek R.,Schuettler R.,39,8,6,4,6,2,,,,,,,2,0,Completed,1.833,1.833,1.95,1.8,1.9,1.6,1.909,1.8,,
38,Gstaad,Allianz Suisse Open,7/11/03,International,Outdoor,Clay,Quarterfinals,3,Federer R.,Sanchez D.,3,56,,,,,,,,,,,0,0,Walkover,1.167,4.5,1.14,5.2,1.15,3.8,1.143,5,,
38,Gstaad,Allianz Suisse Open,7/11/03,International,Outdoor,Clay,Quarterfinals,3,Gaudio G.,Koubek S.,27,71,6,3,6,1,,,,,,,2,0,Completed,1.222,4,1.25,3.7,1.25,3,1.25,3.5,,
38,Gstaad,Allianz Suisse Open,7/12/03,International,Outdoor,Clay,Semifinals,3,Novak J.,Stepanek R.,10,39,7,5,6,1,,,,,,,2,0,Completed,1.833,1.833,1.75,2,1.55,2,1.8,1.909,,
38,Gstaad,Allianz Suisse Open,7/12/03,International,Outdoor,Clay,Semifinals,3,Federer R.,Gaudio G.,3,27,6,1,7,6,,,,,,,2,0,Completed,1.571,2.25,1.55,2.35,1.45,2.2,1.533,2.375,,
